Year,State_Code,County_Name,Population,Deaths,Death_per_cap,Median_Income_2010,Income_Error_Margin,_merge
2010,OH,Mahoning County,238823.0,50.0,0.0002093600700100074,40123.0,716.0,both
2010,OH,Miami County,102506.0,14.0,0.00013657737108071724,51507.0,1022.0,both
2010,OH,Montgomery County,535153.0,130.0,0.00024292118328777003,43965.0,517.0,both
2010,OH,Portage County,161419.0,14.0,8.673080616284329e-05,50447.0,1391.0,both
2010,OH,Richland County,124475.0,14.0,0.00011247238401285399,42664.0,1237.0,both
2010,OH,Ross County,78064.0,16.0,0.00020496003279360525,42626.0,1538.0,both
2010,OH,Scioto County,79499.0,22.0,0.0002767330406671782,32812.0,2170.0,both
2010,OH,Stark County,375586.0,39.0,0.00010383773623084993,44941.0,673.0,both
2010,OH,Summit County,541781.0,79.0,0.000145815375585338,47926.0,713.0,both
2010,OH,Trumbull County,210312.0,45.0,0.0002139678192399863,42296.0,836.0,both
2010,OH,Union County,52300.0,10.0,0.00019120458891013384,68452.0,2884.0,both
2010,OH,Warren County,212693.0,24.0,0.00011283869238761971,71274.0,1318.0,both
2010,OK,Canadian County,115541.0,12.0,0.00010385923611531837,60489.0,1337.0,both
2010,OK,Carter County,47557.0,11.0,0.00023130138570557436,38385.0,2317.0,both
2010,OK,Cleveland County,255755.0,31.0,0.00012120975152000939,52688.0,1034.0,both
2010,OK,Comanche County,124098.0,13.0,0.00010475591870940707,44012.0,1285.0,both
2010,OK,Creek County,69967.0,16.0,0.00022867923449626252,42314.0,1851.0,both
2010,OK,Mayes County,41259.0,11.0,0.0002666084975399307,41228.0,1748.0,both
2010,OK,Muskogee County,70990.0,16.0,0.00022538385688125088,37002.0,1732.0,both
2010,OK,Oklahoma County,718633.0,153.0,0.00021290422232210323,42916.0,590.0,both
2010,OK,Rogers County,86905.0,10.0,0.00011506817789540303,57443.0,1601.0,both
2010,OK,Sequoyah County,42391.0,11.0,0.0002594890424854332,36357.0,2269.0,both
2010,OK,Tulsa County,603403.0,140.0,0.0002320174079346639,45613.0,703.0,both
2010,OK,Wagoner County,73085.0,20.0,0.0002736539645618116,55487.0,1523.0,both
2010,OR,Clackamas County,375992.0,43.0,0.00011436413540713633,62007.0,954.0,both
2010,OR,Deschutes County,157733.0,17.0,0.00010777706630825509,53071.0,1384.0,both
2010,OR,Jackson County,203206.0,15.0,7.381671801029498e-05,44142.0,1031.0,both
2010,OR,Lane County,351715.0,50.0,0.0001421605561320956,42923.0,720.0,both
2010,OR,Linn County,116672.0,12.0,0.00010285244103126714,45832.0,1228.0,both
2010,OR,Marion County,315335.0,42.0,0.0001331916850333772,46069.0,960.0,both
2010,OR,Multnomah County,735334.0,121.0,0.0001645510747497056,49618.0,609.0,both
2010,OR,Washington County,529710.0,30.0,5.663476241717166e-05,62574.0,899.0,both
2010,PA,Adams County,101407.0,10.0,9.861252181802046e-05,56529.0,1263.0,both
2010,PA,Allegheny County,1223348.0,231.0,0.00018882607401982102,47961.0,383.0,both
2010,PA,Armstrong County,68941.0,13.0,0.0001885670355811491,42752.0,1090.0,both
2010,PA,Beaver County,170539.0,24.0,0.00014073027284081647,46190.0,958.0,both
2010,PA,Berks County,411442.0,49.0,0.00011909333514808892,53470.0,685.0,both
2010,PA,Bucks County,625249.0,93.0,0.0001487407416885113,74828.0,843.0,both
2010,PA,Butler County,183862.0,19.0,0.00010333837334522631,56878.0,1110.0,both
2010,PA,Cambria County,143679.0,37.0,0.0002575184960919828,39574.0,955.0,both
2010,PA,Chester County,498886.0,55.0,0.00011024562725752977,84741.0,1091.0,both
2010,PA,Cumberland County,235406.0,17.0,7.221566145297911e-05,60219.0,1133.0,both
2010,PA,Dauphin County,268100.0,18.0,6.713912719134651e-05,52371.0,973.0,both
2010,PA,Delaware County,558979.0,122.0,0.00021825506861617342,61876.0,881.0,both
2010,PA,Erie County,280566.0,19.0,6.772025120648974e-05,43595.0,802.0,both
2010,PA,Fayette County,136606.0,24.0,0.00017568774431576945,34796.0,1060.0,both
2010,PA,Franklin County,149618.0,10.0,6.68368779157588e-05,51035.0,1098.0,both
2010,PA,Greene County,38686.0,13.0,0.00033603887711316756,40498.0,2032.0,both
2010,PA,Lackawanna County,214437.0,29.0,0.0001352378554074157,43673.0,1128.0,both
2010,PA,Lancaster County,519445.0,51.0,9.818171317463831e-05,54765.0,568.0,both
2010,PA,Lawrence County,91108.0,12.0,0.0001317118145497651,42570.0,1119.0,both
2010,PA,Lehigh County,349497.0,36.0,0.00010300517601009451,53541.0,705.0,both
2010,PA,Luzerne County,320918.0,45.0,0.00014022273602602535,42224.0,696.0,both
2010,PA,Lycoming County,116111.0,12.0,0.0001033493811955801,42689.0,1082.0,both
2010,PA,Mercer County,116638.0,17.0,0.00014575009859565493,42573.0,926.0,both
2010,PA,Monroe County,169842.0,15.0,8.83173773271629e-05,56733.0,2133.0,both
2010,PA,Montgomery County,799874.0,109.0,0.00013627146275538396,76380.0,670.0,both
2010,PA,Northampton County,297735.0,25.0,8.39672863452399e-05,58762.0,938.0,both
2010,PA,Northumberland County,94528.0,10.0,0.00010578876100203115,38387.0,1247.0,both
2010,PA,Philadelphia County,1526006.0,340.0,0.00022280384218672798,36251.0,397.0,both
2010,PA,Pike County,57369.0,12.0,0.00020917220101448518,56843.0,2802.0,both
2010,PA,Schuylkill County,148289.0,23.0,0.00015510253626364735,42315.0,1034.0,both
2010,PA,Somerset County,77742.0,12.0,0.00015435671837616733,39194.0,1372.0,both
2010,PA,Washington County,207820.0,34.0,0.0001636031180829564,49687.0,1177.0,both
2010,PA,Westmoreland County,365169.0,56.0,0.00015335365269231508,47689.0,765.0,both
2010,PA,York County,434972.0,45.0,0.0001034549350303008,57494.0,817.0,both
2010,RI,Kent County,166158.0,22.0,0.0001324040973049748,61088.0,1303.0,both
2010,RI,Providence County,626667.0,108.0,0.00017234033386152455,48500.0,773.0,both
2010,RI,Washington County,126979.0,17.0,0.00013388040542136888,70285.0,2238.0,both
2010,SC,Aiken County,160099.0,25.0,0.00015615338009606556,44468.0,1554.0,both
2010,SC,Anderson County,187126.0,33.0,0.00017635176298323054,42871.0,1303.0,both
2010,SC,Beaufort County,162233.0,11.0,6.780371441075491e-05,55286.0,1642.0,both
2010,SC,Berkeley County,177843.0,22.0,0.00012370461586905303,50777.0,1163.0,both
2010,SC,Charleston County,350209.0,54.0,0.00015419363865577413,48433.0,1048.0,both
2010,SC,Florence County,136885.0,16.0,0.00011688643752054645,40487.0,1193.0,both
2010,SC,Greenville County,451225.0,77.0,0.00017064657321735275,46830.0,806.0,both
2010,SC,Horry County,269291.0,39.0,0.00014482474349309854,43142.0,861.0,both
2010,SC,Lancaster County,76652.0,15.0,0.0001956896101862965,38959.0,1473.0,both
2010,SC,Laurens County,66537.0,12.0,0.0001803507822715181,37529.0,2089.0,both
2010,SC,Lexington County,262391.0,36.0,0.00013719982773799407,52205.0,693.0,both
2010,SC,Oconee County,74273.0,16.0,0.00021542148560042007,42266.0,2125.0,both
2010,SC,Pickens County,119224.0,28.0,0.00023485204321277596,41898.0,1247.0,both
2010,SC,Richland County,384504.0,45.0,0.00011703389301541726,47922.0,1009.0,both
2010,SC,Spartanburg County,284307.0,46.0,0.00016179693078256956,42680.0,862.0,both
2010,SC,York County,226073.0,24.0,0.00010616039951697018,51925.0,1102.0,both
2010,SD,Minnehaha County,169468.0,11.0,6.490900937050063e-05,51799.0,1136.0,both
2010,TN,Anderson County,75129.0,16.0,0.00021296703004166167,44650.0,1598.0,both
2010,TN,Blount County,123010.0,29.0,0.00023575319079749613,47322.0,1523.0,both
2010,TN,Bradley County,98963.0,21.0,0.00021220051938603316,40032.0,1192.0,both
2010,TN,Campbell County,40716.0,11.0,0.00027016406326751155,30686.0,2037.0,both
2010,TN,Carter County,57424.0,12.0,0.00020897185845639453,31173.0,1063.0,both
2010,TN,Cheatham County,39105.0,10.0,0.0002557217747091165,52585.0,2967.0,both
2010,TN,Davidson County,626681.0,88.0,0.0001404223201277843,45668.0,654.0,both
2010,TN,Hamblen County,62544.0,13.0,0.000207853671015605,39807.0,1560.0,both
2010,TN,Hamilton County,336463.0,32.0,9.51070400014266e-05,45408.0,977.0,both
2010,TN,Hawkins County,56833.0,12.0,0.00021114493340136892,35392.0,1655.0,both
2010,TN,Knox County,432226.0,87.0,0.00020128358775270346,46759.0,671.0,both
2010,TN,Maury County,80956.0,13.0,0.00016058105637630318,46278.0,1532.0,both
2010,TN,McMinn County,52266.0,18.0,0.0003443921478590288,37146.0,2365.0,both
2010,TN,Montgomery County,172331.0,17.0,9.864737046729839e-05,48930.0,1273.0,both
2010,TN,Putnam County,72321.0,12.0,0.00016592690919649896,35185.0,2122.0,both
2010,TN,Roane County,54181.0,19.0,0.0003506764363891401,42698.0,1811.0,both
2010,TN,Rutherford County,262604.0,24.0,9.139236264489497e-05,53770.0,1177.0,both
2010,TN,Sevier County,89889.0,23.0,0.0002558711299491595,41476.0,1370.0,both
2010,TN,Shelby County,927644.0,131.0,0.0001412179672374316,44705.0,530.0,both
2010,TN,Sullivan County,156823.0,19.0,0.0001211556978249364,39957.0,1287.0,both
2010,TN,Sumner County,160645.0,17.0,0.00010582339942108375,54916.0,1502.0,both
2010,TN,Washington County,122979.0,18.0,0.00014636645280901618,41256.0,1123.0,both
2010,TN,Williamson County,183182.0,10.0,5.459051653546746e-05,87832.0,2299.0,both
2010,TN,Wilson County,113993.0,17.0,0.00014913196424341845,60678.0,1719.0,both
2010,TX,Bell County,310235.0,22.0,7.091398456009154e-05,48618.0,1023.0,both
2010,TX,Bexar County,1714773.0,186.0,0.00010846916763909859,47048.0,397.0,both
2010,TX,Brazoria County,313166.0,24.0,7.663667192479388e-05,65607.0,1169.0,both
2010,TX,Brazos County,194851.0,11.0,5.645339259228847e-05,37898.0,1356.0,both
2010,TX,Cameron County,406220.0,13.0,3.200236325144011e-05,31264.0,577.0,both
2010,TX,Collin County,782341.0,53.0,6.774539491091481e-05,80504.0,754.0,both
2010,TX,Comal County,108472.0,18.0,0.00016594144110922634,64752.0,2142.0,both
2010,TX,Dallas County,2368139.0,213.0,8.994404466967522e-05,47974.0,388.0,both
2010,TX,Denton County,662614.0,43.0,6.489449362675706e-05,70622.0,856.0,both
2010,TX,Ector County,137130.0,15.0,0.00010938525486764385,45815.0,1534.0,both
2010,TX,El Paso County,800647.0,46.0,5.745353445401032e-05,36333.0,487.0,both
2010,TX,Ellis County,149610.0,10.0,6.684045184145445e-05,60877.0,1464.0,both
2010,TX,Fort Bend County,585375.0,32.0,5.466581251334615e-05,79845.0,1323.0,both
2010,TX,Galveston County,291309.0,48.0,0.00016477348794578952,58317.0,1600.0,both
2010,TX,Grayson County,120877.0,14.0,0.00011582021393648089,46875.0,1367.0,both
2010,TX,Guadalupe County,131533.0,11.0,8.362920331779857e-05,61274.0,1843.0,both
2010,TX,Hardin County,54635.0,11.0,0.00020133613983710076,52755.0,3212.0,both
2010,TX,Harris County,4092459.0,445.0,0.00010873658111174725,51444.0,301.0,both
2010,TX,Hays County,157107.0,16.0,0.0001018414201786044,56353.0,1848.0,both
2010,TX,Henderson County,78532.0,10.0,0.00012733662710742117,39779.0,1466.0,both
2010,TX,Hidalgo County,774769.0,14.0,1.8069902125665842e-05,31879.0,555.0,both
2010,TX,Hopkins County,35161.0,10.0,0.0002844060180313415,41642.0,2560.0,both
2010,TX,Jefferson County,252273.0,34.0,0.00013477462907247306,42293.0,929.0,both
2010,TX,Johnson County,150934.0,11.0,7.287953675116275e-05,54954.0,1347.0,both
2010,TX,Liberty County,75643.0,12.0,0.00015863992702563358,45929.0,2448.0,both
2010,TX,Lubbock County,278831.0,19.0,6.81416341798437e-05,42562.0,734.0,both
2010,TX,McLennan County,234906.0,14.0,5.959830740806961e-05,40672.0,909.0,both
2010,TX,Midland County,136872.0,12.0,8.76731544800982e-05,54945.0,2027.0,both
2010,TX,Montgomery County,455746.0,30.0,6.582613999903454e-05,65620.0,1037.0,both
2010,TX,Nueces County,340223.0,45.0,0.00013226619011648242,43280.0,1175.0,both
2010,TX,Orange County,81837.0,25.0,0.0003054852939379498,47914.0,2054.0,both
2010,TX,Parker County,116927.0,17.0,0.00014538985862974334,61340.0,1951.0,both
2010,TX,Smith County,209714.0,17.0,8.10627807394833e-05,46139.0,1362.0,both
2010,TX,Tarrant County,1809034.0,134.0,7.40726818843648e-05,55306.0,458.0,both
2010,TX,Taylor County,131506.0,12.0,9.125058932672274e-05,42403.0,1328.0,both
2010,TX,Tom Green County,110224.0,20.0,0.0001814486863115111,41398.0,1259.0,both
2010,TX,Travis County,1024266.0,118.0,0.00011520444884434317,54074.0,588.0,both
2010,TX,Webb County,250304.0,23.0,9.18882638711327e-05,36684.0,904.0,both
2010,TX,Wichita County,131500.0,16.0,0.00012167300380228136,42971.0,1174.0,both
2010,TX,Williamson County,422679.0,27.0,6.387826222736402e-05,68780.0,1161.0,both
2010,UT,Davis County,306479.0,34.0,0.0001109374541159427,66866.0,862.0,both
2010,UT,Salt Lake County,1029655.0,168.0,0.00016316144728088534,58004.0,527.0,both
2010,UT,Utah County,516564.0,68.0,0.00013163906118118955,56927.0,752.0,both
2010,UT,Washington County,138115.0,11.0,7.964377511494045e-05,50050.0,989.0,both
2010,UT,Weber County,231236.0,39.0,0.00016865885934716049,54086.0,951.0,both
2010,VA,Chesapeake city,222209.0,12.0,5.400321319118488e-05,,,both
2010,VA,Chesterfield County,316236.0,17.0,5.375732048217154e-05,71321.0,1171.0,both
2010,VA,Fairfax County,1081726.0,34.0,3.143124968799863e-05,105416.0,785.0,both
2010,VA,Hampton city,137436.0,11.0,8.003725370354201e-05,,,both
2010,VA,Henrico County,306935.0,19.0,6.190235717660091e-05,60114.0,957.0,both
2010,VA,Newport News city,180719.0,11.0,6.086797735711242e-05,,,both
2010,VA,Norfolk city,242803.0,10.0,4.118565256607208e-05,,,both
2010,VA,Prince William County,402002.0,13.0,3.2338147571405116e-05,91098.0,1303.0,both
2010,VA,Richmond city,204214.0,15.0,7.345235880008227e-05,,,both
2010,VA,Russell County,28897.0,12.0,0.0004152680209018237,32780.0,3280.0,both
2010,VA,Tazewell County,45078.0,13.0,0.0002883890145969209,35215.0,2231.0,both
2010,VA,Virginia Beach city,437994.0,14.0,3.196390818139061e-05,,,both
2010,VA,Wise County,41452.0,13.0,0.0003136157483354241,33608.0,1758.0,both
2010,WA,Benton County,175177.0,10.0,5.708511962186817e-05,57354.0,1509.0,both
2010,WA,Chelan County,72453.0,11.0,0.00015182256083253972,48674.0,1996.0,both
2010,WA,Clallam County,71404.0,11.0,0.00015405299423001514,44398.0,1946.0,both
2010,WA,Clark County,425363.0,50.0,0.00011754666014674525,58262.0,1106.0,both
2010,WA,Cowlitz County,102410.0,14.0,0.0001367053998632946,45877.0,1602.0,both
2010,WA,King County,1931249.0,238.0,0.000123236309766374,68065.0,656.0,both
2010,WA,Kitsap County,251133.0,19.0,7.565712192344295e-05,59549.0,1209.0,both
2010,WA,Lewis County,75455.0,11.0,0.00014578225432376914,43874.0,1774.0,both
2010,WA,Pierce County,795225.0,113.0,0.00014209814832280172,57869.0,692.0,both
2010,WA,Skagit County,116901.0,16.0,0.0001368679480928307,54811.0,1119.0,both
2010,WA,Snohomish County,713335.0,108.0,0.00015140151541702005,66300.0,676.0,both
2010,WA,Spokane County,471221.0,75.0,0.00015916098815630034,47250.0,695.0,both
2010,WA,Thurston County,252264.0,22.0,8.721022420955824e-05,60930.0,1046.0,both
2010,WA,Whatcom County,201140.0,14.0,6.96032614099632e-05,49031.0,1383.0,both
2010,WA,Yakima County,243231.0,24.0,9.867163313886798e-05,42877.0,1205.0,both
2010,WI,Brown County,248007.0,11.0,4.435358679392114e-05,52553.0,900.0,both
2010,WI,Dane County,488073.0,51.0,0.00010449256566128428,60519.0,756.0,both
2010,WI,Dodge County,88759.0,11.0,0.00012393109431156277,52571.0,1188.0,both
2010,WI,Fond du Lac County,101633.0,12.0,0.00011807188609998721,51549.0,981.0,both
2010,WI,Kenosha County,166426.0,27.0,0.00016223426628050907,54430.0,1321.0,both
2010,WI,La Crosse County,114638.0,10.0,8.723111010310717e-05,49328.0,1288.0,both
2010,WI,Milwaukee County,947735.0,164.0,0.0001730441526376044,43215.0,551.0,both
2010,WI,Racine County,195408.0,12.0,6.140997297961189e-05,53855.0,1161.0,both
2010,WI,Rock County,160331.0,17.0,0.00010603064909468538,49716.0,1241.0,both
2010,WI,Walworth County,102228.0,13.0,0.00012716672535900144,54487.0,1343.0,both
2010,WI,Waukesha County,389891.0,44.0,0.0001128520535226512,75064.0,738.0,both
2010,WI,Winnebago County,166994.0,12.0,7.185886918092866e-05,50974.0,859.0,both
2010,WV,Berkeley County,104169.0,17.0,0.0001631963444018854,52857.0,2182.0,both
2010,WV,Boone County,24629.0,17.0,0.0006902432092248975,39783.0,2561.0,both
2010,WV,Cabell County,96319.0,26.0,0.00026993635731267974,34492.0,1554.0,both
2010,WV,Fayette County,46039.0,15.0,0.0003258107256890897,31912.0,1703.0,both
2010,WV,Hancock County,30676.0,10.0,0.00032598774286086844,38565.0,1937.0,both
2010,WV,Harrison County,69099.0,17.0,0.0002460238208946584,39191.0,1787.0,both
2010,WV,Kanawha County,193063.0,40.0,0.0002071862552638258,42669.0,783.0,both
2010,WV,Lincoln County,21720.0,12.0,0.0005524861878453039,30868.0,2439.0,both
2010,WV,Logan County,36743.0,20.0,0.0005443213673352748,35465.0,1967.0,both
2010,WV,McDowell County,22113.0,21.0,0.000949667616334283,22154.0,1381.0,both
2010,WV,Mercer County,62264.0,28.0,0.00044969805987408453,32131.0,1664.0,both
2010,WV,Mingo County,26839.0,14.0,0.0005216289727635158,32902.0,4149.0,both
2010,WV,Raleigh County,78859.0,38.0,0.0004818727095195222,38036.0,1917.0,both
2010,WV,Wayne County,42481.0,17.0,0.00040017890350980436,35079.0,2000.0,both
2010,WV,Wyoming County,23796.0,24.0,0.0010085728693898135,36343.0,2859.0,both
2010,WY,Laramie County,91738.0,11.0,0.00011990669079334627,52824.0,1544.0,both
2010,WY,Natrona County,75450.0,10.0,0.0001325381047051027,50936.0,2214.0,both
2011,AL,Baldwin County,186579.0,23.0,0.00012327217961292534,50147.0,1046.0,both
2011,AL,Calhoun County,117767.0,12.0,0.00010189611690881146,38407.0,1406.0,both
2011,AL,Cullman County,80419.0,10.0,0.00012434872356035265,38567.0,1371.0,both
2011,AL,DeKalb County,71335.0,11.0,0.00015420200462606013,35065.0,1772.0,both
2011,AL,Etowah County,104356.0,14.0,0.00013415615776764153,36422.0,1183.0,both
2011,AL,Houston County,102509.0,12.0,0.00011706289203874781,41022.0,896.0,both
2011,AL,Jefferson County,658175.0,73.0,0.00011091275116800243,45244.0,641.0,both
2011,AL,Lauderdale County,92615.0,12.0,0.0001295686443880581,39345.0,1339.0,both
2011,AL,Madison County,339623.0,25.0,7.361103341057584e-05,55851.0,962.0,both
2011,AL,Mobile County,413126.0,43.0,0.000104084468176779,40996.0,723.0,both
2011,AL,Morgan County,120058.0,14.0,0.0001166103050192407,44349.0,1300.0,both
2011,AL,Shelby County,197968.0,25.0,0.00012628303564212397,68380.0,1579.0,both
2011,AL,St. Clair County,83992.0,14.0,0.00016668254119439946,48837.0,2778.0,both
2011,AL,Tuscaloosa County,196788.0,21.0,0.00010671382401365937,42311.0,1213.0,both
2011,AL,Walker County,66586.0,35.0,0.0005256360195836963,37191.0,1751.0,both
2011,AR,Benton County,229208.0,18.0,7.853129035635754e-05,50434.0,988.0,both
2011,AR,Craighead County,98420.0,10.0,0.0001016053647632595,39233.0,1612.0,both
2011,AR,Crawford County,61816.0,14.0,0.00022647858159699754,40197.0,2040.0,both
2011,AR,Faulkner County,116307.0,11.0,9.457728253673468e-05,45287.0,1872.0,both
2011,AR,Garland County,96884.0,10.0,0.00010321621733206721,36844.0,1213.0,both
2011,AR,Pulaski County,387081.0,34.0,8.783691268752535e-05,45121.0,783.0,both
2011,AR,Saline County,109554.0,10.0,9.127918651988973e-05,51502.0,1235.0,both
2011,AR,Sebastian County,127067.0,15.0,0.00011804795895078974,39482.0,1078.0,both
2011,AR,Washington County,208088.0,13.0,6.247356887470686e-05,42303.0,1076.0,both
2011,AZ,Coconino County,134309.0,16.0,0.00011912827881973657,49510.0,1484.0,both
2011,AZ,Maricopa County,3875371.0,627.0,0.00016179096143311182,55054.0,334.0,both
2011,AZ,Mohave County,202888.0,52.0,0.00025629904183588977,39785.0,915.0,both
2011,AZ,Navajo County,107560.0,11.0,0.00010226850130159911,39774.0,1908.0,both
2011,AZ,Pima County,988500.0,184.0,0.00018614061709661104,45521.0,546.0,both
2011,AZ,Pinal County,378114.0,33.0,8.727526618956188e-05,51310.0,1076.0,both
2011,AZ,Yavapai County,211081.0,44.0,0.00020845078429607592,43290.0,882.0,both
2011,AZ,Yuma County,202881.0,20.0,9.857995573759988e-05,40340.0,1162.0,both
2011,CA,Alameda County,1530893.0,167.0,0.00010908665726474678,69384.0,876.0,both
2011,CA,Butte County,219983.0,76.0,0.00034548124173231566,43170.0,982.0,both
2011,CA,Calaveras County,45159.0,10.0,0.00022143980158993777,54971.0,4905.0,both
2011,CA,Contra Costa County,1065361.0,122.0,0.00011451517372984369,78385.0,859.0,both
2011,CA,El Dorado County,180963.0,30.0,0.00016577974503075214,70000.0,1769.0,both
2011,CA,Fresno County,939251.0,89.0,9.475635373292124e-05,46430.0,658.0,both
2011,CA,Humboldt County,135257.0,48.0,0.000354879969243736,40089.0,1219.0,both
2011,CA,Imperial County,175731.0,21.0,0.00011950082797002237,38685.0,1312.0,both
2011,CA,Kern County,848651.0,145.0,0.00017085939921121875,47089.0,691.0,both
2011,CA,Kings County,151779.0,13.0,8.565084761396504e-05,48684.0,1892.0,both
2011,CA,Lake County,64258.0,28.0,0.0004357434093809331,39491.0,1615.0,both
2011,CA,Lassen County,34235.0,10.0,0.0002920987293705272,50317.0,4275.0,both
2011,CA,Los Angeles County,9873700.0,684.0,6.927494252407912e-05,55476.0,234.0,both
2011,CA,Madera County,151685.0,20.0,0.00013185219369087254,46039.0,1652.0,both
2011,CA,Marin County,255380.0,13.0,5.090453441929673e-05,89268.0,1957.0,both
2011,CA,Mendocino County,87335.0,13.0,0.0001488521211427263,43759.0,1346.0,both
2011,CA,Merced County,259249.0,27.0,0.00010414697838757334,43844.0,1566.0,both
2011,CA,Monterey County,420379.0,37.0,8.801581430090466e-05,59271.0,1270.0,both
2011,CA,Nevada County,98716.0,12.0,0.00012156084120102111,57121.0,1881.0,both
2011,CA,Orange County,3050199.0,319.0,0.0001045833403000919,74344.0,498.0,both
2011,CA,Placer County,356323.0,20.0,5.6128849386652e-05,74447.0,1226.0,both
2011,CA,Riverside County,2233840.0,252.0,0.00011281022812735021,57768.0,598.0,both
2011,CA,Sacramento County,1433712.0,213.0,0.00014856540225652014,56439.0,590.0,both
2011,CA,San Bernardino County,2060596.0,109.0,5.289731708690107e-05,55845.0,482.0,both
2011,CA,San Diego County,3137236.0,408.0,0.00013005078355597094,63069.0,464.0,both
2011,CA,San Francisco County,815694.0,189.0,0.000231704536259921,71304.0,899.0,both
2011,CA,San Joaquin County,694265.0,127.0,0.00018292726840615615,54341.0,909.0,both
2011,CA,San Luis Obispo County,271056.0,33.0,0.00012174605985479016,57365.0,1444.0,both
2011,CA,San Mateo County,728945.0,66.0,9.05418104246548e-05,85648.0,877.0,both
2011,CA,Santa Barbara County,425404.0,37.0,8.697614502919578e-05,60078.0,1101.0,both
2011,CA,Santa Clara County,1811891.0,136.0,7.50597028187678e-05,86850.0,730.0,both
2011,CA,Santa Cruz County,264927.0,49.0,0.00018495661068898225,65253.0,1187.0,both
2011,CA,Shasta County,177613.0,46.0,0.000258990051403895,43944.0,1009.0,both
2011,CA,Siskiyou County,44622.0,12.0,0.0002689256420599704,36981.0,1402.0,both
2011,CA,Solano County,416325.0,57.0,0.00013691226805980904,68409.0,1175.0,both
2011,CA,Sonoma County,487231.0,49.0,0.00010056831359252593,63274.0,1032.0,both
2011,CA,Stanislaus County,517515.0,82.0,0.00015844951354067032,51094.0,771.0,both
2011,CA,Sutter County,94466.0,10.0,0.00010585819236550717,50944.0,1785.0,both
2011,CA,Tulare County,446709.0,31.0,6.939640795238063e-05,43851.0,860.0,both
2011,CA,Tuolumne County,54808.0,10.0,0.0001824551160414538,47462.0,2518.0,both
2011,CA,Ventura County,829908.0,109.0,0.00013133985935790473,75348.0,951.0,both
2011,CA,Yolo County,201931.0,19.0,9.409154612219025e-05,57077.0,1608.0,both
2011,CO,Adams County,452209.0,88.0,0.00019460028438177923,54666.0,666.0,both
2011,CO,Arapahoe County,586433.0,72.0,0.00012277617391927124,58719.0,765.0,both
2011,CO,Boulder County,300045.0,38.0,0.00012664766951623924,64839.0,1281.0,both
2011,CO,Denver County,620250.0,163.0,0.00026279725916968967,45501.0,711.0,both
2011,CO,Douglas County,292626.0,28.0,9.56852774531313e-05,99198.0,1710.0,both
2011,CO,El Paso County,637376.0,94.0,0.0001474796666331961,56268.0,680.0,both
2011,CO,Jefferson County,540582.0,72.0,0.00013318978434354086,66075.0,598.0,both
2011,CO,Larimer County,305320.0,43.0,0.00014083584436001573,56447.0,1152.0,both
2011,CO,Mesa County,147205.0,25.0,0.00016983118779932747,52067.0,1262.0,both
2011,CO,Pueblo County,160208.0,20.0,0.00012483771097573156,40699.0,1035.0,both
2011,CO,Weld County,258867.0,31.0,0.00011975261427682941,55596.0,1246.0,both
2011,CT,Fairfield County,928099.0,61.0,6.572574693001502e-05,81268.0,944.0,both
2011,CT,Hartford County,896900.0,91.0,0.0001014605864644888,62590.0,606.0,both
2011,CT,Litchfield County,188979.0,15.0,7.937389868715571e-05,69639.0,1251.0,both
2011,CT,Middlesex County,166199.0,17.0,0.0001022870173707423,74906.0,1589.0,both
2011,CT,New Haven County,863974.0,127.0,0.00014699516420633028,61114.0,667.0,both
2011,CT,New London County,273086.0,35.0,0.0001281647539602909,65419.0,1122.0,both
2011,CT,Windham County,118329.0,13.0,0.00010986317808821169,59370.0,1686.0,both
2011,DC,District of Columbia,,79.0,,,,left_only
2011,DE,Kent County,165161.0,24.0,0.0001453127554325779,53183.0,1130.0,both
2011,DE,New Castle County,542031.0,82.0,0.0001512828602054126,62474.0,970.0,both
2011,DE,Sussex County,200398.0,33.0,0.00016467230211878362,51046.0,1023.0,both
2011,FL,Alachua County,249879.0,14.0,5.602711712468835e-05,40644.0,1059.0,both
2011,FL,Brevard County,544442.0,123.0,0.0002259193816788565,49523.0,841.0,both
2011,FL,Broward County,1787096.0,233.0,0.00013037911785376946,51694.0,461.0,both
2011,FL,Charlotte County,159926.0,10.0,6.252891962532672e-05,45037.0,1157.0,both
2011,FL,Citrus County,139782.0,29.0,0.00020746591120459,37933.0,957.0,both
2011,FL,Clay County,192335.0,23.0,0.000119583019211272,61185.0,1255.0,both
2011,FL,Collier County,327670.0,41.0,0.0001251258888515885,58106.0,1409.0,both
2011,FL,Duval County,872483.0,147.0,0.00016848465815379784,49463.0,578.0,both
2011,FL,Escambia County,299478.0,29.0,9.683515984479661e-05,43573.0,982.0,both
2011,FL,Flagler County,97473.0,16.0,0.00016414802047746556,48090.0,1521.0,both
2011,FL,Hernando County,172877.0,33.0,0.0001908871625490956,42011.0,955.0,both
2011,FL,Highlands County,98493.0,17.0,0.00017260109855522728,34946.0,1100.0,both
2011,FL,Hillsborough County,1255639.0,242.0,0.00019273055392513293,49536.0,530.0,both
2011,FL,Indian River County,139122.0,25.0,0.0001796983942151493,47341.0,1249.0,both
2011,FL,Lake County,300547.0,38.0,0.00012643613145364951,46477.0,905.0,both
2011,FL,Lee County,631198.0,96.0,0.00015209173666583226,50014.0,554.0,both
