STATE,COUNTY,STNAME,CTYNAME,Year,Population,State_Code,Median_Income_2010,Income_Error_Margin
48,415,Texas,Scurry County,2012,17120.0,TX,42401.0,3911.0
48,417,Texas,Shackelford County,2012,3361.0,TX,46629.0,4965.0
48,419,Texas,Shelby County,2012,26062.0,TX,32425.0,2398.0
48,421,Texas,Sherman County,2012,3037.0,TX,50069.0,6720.0
48,423,Texas,Smith County,2012,214824.0,TX,46139.0,1362.0
48,425,Texas,Somervell County,2012,8555.0,TX,52135.0,8249.0
48,427,Texas,Starr County,2012,61951.0,TX,24441.0,1885.0
48,429,Texas,Stephens County,2012,9608.0,TX,35691.0,4094.0
48,431,Texas,Sterling County,2012,1190.0,TX,41548.0,6355.0
48,433,Texas,Stonewall County,2012,1452.0,TX,52222.0,8195.0
48,435,Texas,Sutton County,2012,3916.0,TX,56146.0,8734.0
48,437,Texas,Swisher County,2012,7849.0,TX,37907.0,4826.0
48,439,Texas,Tarrant County,2012,1882950.0,TX,55306.0,458.0
48,441,Texas,Taylor County,2012,134122.0,TX,42403.0,1328.0
48,443,Texas,Terrell County,2012,917.0,TX,35403.0,9621.0
48,445,Texas,Terry County,2012,12630.0,TX,39498.0,3367.0
48,447,Texas,Throckmorton County,2012,1610.0,TX,36339.0,6196.0
48,449,Texas,Titus County,2012,32605.0,TX,39423.0,1807.0
48,451,Texas,Tom Green County,2012,113324.0,TX,41398.0,1259.0
48,453,Texas,Travis County,2012,1096918.0,TX,54074.0,588.0
48,455,Texas,Trinity County,2012,14375.0,TX,36814.0,2989.0
48,457,Texas,Tyler County,2012,21504.0,TX,35346.0,3096.0
48,459,Texas,Upshur County,2012,39921.0,TX,44403.0,1718.0
48,461,Texas,Upton County,2012,3265.0,TX,49234.0,6086.0
48,463,Texas,Uvalde County,2012,26744.0,TX,35087.0,2634.0
48,465,Texas,Val Verde County,2012,48968.0,TX,36993.0,2271.0
48,467,Texas,Van Zandt County,2012,52211.0,TX,43074.0,1849.0
48,469,Texas,Victoria County,2012,89124.0,TX,48767.0,1671.0
48,471,Texas,Walker County,2012,68602.0,TX,34259.0,2250.0
48,473,Texas,Waller County,2012,44365.0,TX,47324.0,2979.0
48,475,Texas,Ward County,2012,10825.0,TX,41117.0,2482.0
48,477,Texas,Washington County,2012,33916.0,TX,43159.0,3298.0
48,479,Texas,Webb County,2012,260487.0,TX,36684.0,904.0
48,481,Texas,Wharton County,2012,41130.0,TX,41148.0,2808.0
48,483,Texas,Wheeler County,2012,5593.0,TX,42909.0,5214.0
48,485,Texas,Wichita County,2012,131742.0,TX,42971.0,1174.0
48,487,Texas,Wilbarger County,2012,13294.0,TX,40105.0,4537.0
48,489,Texas,Willacy County,2012,22202.0,TX,22881.0,2634.0
48,491,Texas,Williamson County,2012,456144.0,TX,68780.0,1161.0
48,493,Texas,Wilson County,2012,44356.0,TX,60493.0,1900.0
48,495,Texas,Winkler County,2012,7366.0,TX,41828.0,1987.0
48,497,Texas,Wise County,2012,60395.0,TX,55207.0,2524.0
48,499,Texas,Wood County,2012,42402.0,TX,41277.0,2118.0
48,501,Texas,Yoakum County,2012,8052.0,TX,49146.0,4985.0
48,503,Texas,Young County,2012,18273.0,TX,36900.0,3507.0
48,505,Texas,Zapata County,2012,14267.0,TX,24496.0,3991.0
48,507,Texas,Zavala County,2012,12015.0,TX,21707.0,2675.0
49,1,Utah,Beaver County,2012,6500.0,UT,41514.0,4216.0
49,3,Utah,Box Elder County,2012,50205.0,UT,55135.0,1550.0
49,5,Utah,Cache County,2012,115925.0,UT,47013.0,1023.0
49,7,Utah,Carbon County,2012,21226.0,UT,41967.0,2174.0
49,9,Utah,Daggett County,2012,1096.0,UT,36389.0,10388.0
49,11,Utah,Davis County,2012,316022.0,UT,66866.0,862.0
49,13,Utah,Duchesne County,2012,18999.0,UT,52895.0,3124.0
49,15,Utah,Emery County,2012,10941.0,UT,49237.0,2253.0
49,17,Utah,Garfield County,2012,5064.0,UT,44745.0,4410.0
49,19,Utah,Grand County,2012,9343.0,UT,41396.0,4081.0
49,21,Utah,Iron County,2012,46661.0,UT,42247.0,1817.0
49,23,Utah,Juab County,2012,10300.0,UT,53225.0,1751.0
49,25,Utah,Kane County,2012,7177.0,UT,43540.0,3785.0
49,27,Utah,Millard County,2012,12468.0,UT,44594.0,1829.0
49,29,Utah,Morgan County,2012,9812.0,UT,70152.0,6873.0
49,31,Utah,Piute County,2012,1495.0,UT,37708.0,6853.0
49,33,Utah,Rich County,2012,2258.0,UT,54737.0,4100.0
49,35,Utah,Salt Lake County,2012,1064140.0,UT,58004.0,527.0
49,37,Utah,San Juan County,2012,15052.0,UT,38076.0,4617.0
49,39,Utah,Sanpete County,2012,27958.0,UT,42395.0,2562.0
49,41,Utah,Sevier County,2012,20662.0,UT,45622.0,2543.0
49,43,Utah,Summit County,2012,37886.0,UT,79461.0,4801.0
49,45,Utah,Tooele County,2012,59810.0,UT,60590.0,2126.0
49,47,Utah,Uintah County,2012,34648.0,UT,59730.0,3035.0
49,49,Utah,Utah County,2012,539970.0,UT,56927.0,752.0
49,51,Utah,Wasatch County,2012,25340.0,UT,65204.0,3503.0
49,53,Utah,Washington County,2012,144216.0,UT,50050.0,989.0
49,55,Utah,Wayne County,2012,2704.0,UT,49414.0,5630.0
49,57,Utah,Weber County,2012,236268.0,UT,54086.0,951.0
50,1,Vermont,Addison County,2012,36910.0,VT,55800.0,1385.0
50,3,Vermont,Bennington County,2012,36634.0,VT,47396.0,2346.0
50,5,Vermont,Caledonia County,2012,31034.0,VT,42706.0,1540.0
50,7,Vermont,Chittenden County,2012,158777.0,VT,59878.0,1318.0
50,9,Vermont,Essex County,2012,6221.0,VT,37734.0,2955.0
50,11,Vermont,Franklin County,2012,48324.0,VT,53623.0,1392.0
50,13,Vermont,Grand Isle County,2012,6973.0,VT,57436.0,2455.0
50,15,Vermont,Lamoille County,2012,24957.0,VT,52232.0,2785.0
50,17,Vermont,Orange County,2012,28923.0,VT,52079.0,1555.0
50,19,Vermont,Orleans County,2012,27169.0,VT,40202.0,1505.0
50,21,Vermont,Rutland County,2012,60816.0,VT,47027.0,1690.0
50,23,Vermont,Washington County,2012,59432.0,VT,55313.0,1427.0
50,25,Vermont,Windham County,2012,44029.0,VT,46714.0,2050.0
50,27,Vermont,Windsor County,2012,56162.0,VT,50893.0,1966.0
51,1,Virginia,Accomack County,2012,33276.0,VA,41372.0,1614.0
51,3,Virginia,Albemarle County,2012,101504.0,VA,64847.0,2443.0
51,5,Virginia,Alleghany County,2012,16035.0,VA,43160.0,2560.0
51,7,Virginia,Amelia County,2012,12741.0,VA,50135.0,4590.0
51,9,Virginia,Amherst County,2012,32640.0,VA,44757.0,2542.0
51,11,Virginia,Appomattox County,2012,15240.0,VA,49224.0,3188.0
51,13,Virginia,Arlington County,2012,221614.0,VA,94880.0,2016.0
51,15,Virginia,Augusta County,2012,73599.0,VA,50612.0,1706.0
51,17,Virginia,Bath County,2012,4642.0,VA,50589.0,6470.0
51,19,Virginia,Bedford County,2012,75755.0,VA,54110.0,2469.0
51,21,Virginia,Bland County,2012,6693.0,VA,41552.0,2093.0
51,23,Virginia,Botetourt County,2012,33121.0,VA,64724.0,3600.0
51,25,Virginia,Brunswick County,2012,17023.0,VA,35184.0,2884.0
51,27,Virginia,Buchanan County,2012,23835.0,VA,29183.0,2181.0
51,29,Virginia,Buckingham County,2012,17071.0,VA,34720.0,4849.0
51,31,Virginia,Campbell County,2012,54843.0,VA,43478.0,1227.0
51,33,Virginia,Caroline County,2012,28950.0,VA,57690.0,2746.0
51,35,Virginia,Carroll County,2012,29920.0,VA,36142.0,2348.0
51,36,Virginia,Charles City County,2012,7123.0,VA,46337.0,3910.0
51,37,Virginia,Charlotte County,2012,12400.0,VA,34881.0,3431.0
51,41,Virginia,Chesterfield County,2012,323942.0,VA,71321.0,1171.0
51,43,Virginia,Clarke County,2012,14255.0,VA,73244.0,7456.0
51,45,Virginia,Craig County,2012,5139.0,VA,51291.0,3188.0
51,47,Virginia,Culpeper County,2012,47850.0,VA,65132.0,3080.0
51,49,Virginia,Cumberland County,2012,9845.0,VA,40143.0,5067.0
51,51,Virginia,Dickenson County,2012,15708.0,VA,29080.0,2035.0
51,53,Virginia,Dinwiddie County,2012,28222.0,VA,51459.0,3195.0
51,57,Virginia,Essex County,2012,11133.0,VA,46235.0,3274.0
51,59,Virginia,Fairfax County,2012,1120654.0,VA,105416.0,785.0
51,61,Virginia,Fauquier County,2012,66567.0,VA,83877.0,3262.0
51,63,Virginia,Floyd County,2012,15438.0,VA,42044.0,4653.0
51,65,Virginia,Fluvanna County,2012,25889.0,VA,68223.0,6451.0
51,67,Virginia,Franklin County,2012,56293.0,VA,45555.0,2005.0
51,69,Virginia,Frederick County,2012,80247.0,VA,61973.0,2361.0
51,71,Virginia,Giles County,2012,17024.0,VA,41186.0,2516.0
51,73,Virginia,Gloucester County,2012,36849.0,VA,59331.0,3533.0
51,75,Virginia,Goochland County,2012,21438.0,VA,79574.0,6645.0
51,77,Virginia,Grayson County,2012,15146.0,VA,32178.0,2494.0
51,79,Virginia,Greene County,2012,18831.0,VA,54307.0,3231.0
51,81,Virginia,Greensville County,2012,11746.0,VA,38574.0,2229.0
51,83,Virginia,Halifax County,2012,35740.0,VA,34705.0,2126.0
51,85,Virginia,Hanover County,2012,100340.0,VA,76425.0,2039.0
51,87,Virginia,Henrico County,2012,315575.0,VA,60114.0,957.0
51,89,Virginia,Henry County,2012,53098.0,VA,34086.0,1699.0
51,91,Virginia,Highland County,2012,2234.0,VA,43481.0,3442.0
51,93,Virginia,Isle of Wight County,2012,35352.0,VA,62242.0,2875.0
51,95,Virginia,James City County,2012,69460.0,VA,73903.0,2649.0
51,97,Virginia,King and Queen County,2012,7008.0,VA,44442.0,6668.0
51,99,Virginia,King George County,2012,24615.0,VA,76241.0,5114.0
51,101,Virginia,King William County,2012,15977.0,VA,64946.0,4739.0
51,103,Virginia,Lancaster County,2012,11125.0,VA,45209.0,3209.0
51,105,Virginia,Lee County,2012,25433.0,VA,31352.0,1958.0
51,107,Virginia,Loudoun County,2012,337902.0,VA,115574.0,1662.0
51,109,Virginia,Louisa County,2012,33357.0,VA,54257.0,3385.0
51,111,Virginia,Lunenburg County,2012,12639.0,VA,37424.0,3372.0
51,113,Virginia,Madison County,2012,13135.0,VA,56608.0,4992.0
51,115,Virginia,Mathews County,2012,8911.0,VA,47435.0,7277.0
51,117,Virginia,Mecklenburg County,2012,31698.0,VA,36431.0,2048.0
51,119,Virginia,Middlesex County,2012,10851.0,VA,50207.0,6804.0
51,121,Virginia,Montgomery County,2012,95698.0,VA,43229.0,2004.0
51,125,Virginia,Nelson County,2012,14802.0,VA,48118.0,2742.0
51,127,Virginia,New Kent County,2012,19148.0,VA,70590.0,3153.0
51,131,Virginia,Northampton County,2012,12209.0,VA,35760.0,2783.0
51,133,Virginia,Northumberland County,2012,12421.0,VA,51944.0,5359.0
51,135,Virginia,Nottoway County,2012,15758.0,VA,37344.0,4315.0
51,137,Virginia,Orange County,2012,34263.0,VA,54916.0,2589.0
51,139,Virginia,Page County,2012,23841.0,VA,41617.0,2708.0
51,141,Virginia,Patrick County,2012,18339.0,VA,35813.0,2943.0
51,143,Virginia,Pittsylvania County,2012,62900.0,VA,39224.0,1685.0
51,145,Virginia,Powhatan County,2012,28186.0,VA,73593.0,4504.0
51,147,Virginia,Prince Edward County,2012,23187.0,VA,36191.0,3509.0
51,149,Virginia,Prince George County,2012,37155.0,VA,64171.0,4849.0
51,153,Virginia,Prince William County,2012,429716.0,VA,91098.0,1303.0
51,155,Virginia,Pulaski County,2012,34734.0,VA,41163.0,1982.0
51,157,Virginia,Rappahannock County,2012,7414.0,VA,62117.0,10447.0
51,159,Virginia,Richmond County,2012,9076.0,VA,42182.0,4104.0
51,161,Virginia,Roanoke County,2012,92771.0,VA,59446.0,2044.0
51,163,Virginia,Rockbridge County,2012,22384.0,VA,44417.0,3422.0
51,165,Virginia,Rockingham County,2012,77149.0,VA,49930.0,1476.0
51,167,Virginia,Russell County,2012,28429.0,VA,32780.0,3280.0
51,169,Virginia,Scott County,2012,22956.0,VA,34250.0,4008.0
51,171,Virginia,Shenandoah County,2012,42532.0,VA,50171.0,2173.0
51,173,Virginia,Smyth County,2012,31911.0,VA,34864.0,1846.0
51,175,Virginia,Southampton County,2012,18506.0,VA,45426.0,3892.0
51,177,Virginia,Spotsylvania County,2012,125867.0,VA,76574.0,2144.0
51,179,Virginia,Stafford County,2012,133449.0,VA,93065.0,2009.0
51,181,Virginia,Surry County,2012,6844.0,VA,55030.0,6767.0
51,183,Virginia,Sussex County,2012,11927.0,VA,37978.0,2893.0
51,185,Virginia,Tazewell County,2012,44276.0,VA,35215.0,2231.0
51,187,Virginia,Warren County,2012,37898.0,VA,60522.0,2299.0
51,191,Virginia,Washington County,2012,55110.0,VA,40422.0,1680.0
51,193,Virginia,Westmoreland County,2012,17515.0,VA,52990.0,2109.0
51,195,Virginia,Wise County,2012,40928.0,VA,33608.0,1758.0
51,197,Virginia,Wythe County,2012,29331.0,VA,38948.0,2206.0
51,199,Virginia,York County,2012,65872.0,VA,81055.0,2581.0
51,510,Virginia,Alexandria city,2012,147379.0,VA,,
51,515,Virginia,Bedford city,2012,,VA,,
51,520,Virginia,Bristol city,2012,17706.0,VA,,
51,530,Virginia,Buena Vista city,2012,6751.0,VA,,
51,540,Virginia,Charlottesville city,2012,44610.0,VA,,
51,550,Virginia,Chesapeake city,2012,228134.0,VA,,
51,570,Virginia,Colonial Heights city,2012,17390.0,VA,,
51,580,Virginia,Covington city,2012,5846.0,VA,,
51,590,Virginia,Danville city,2012,42725.0,VA,,
51,595,Virginia,Emporia city,2012,5816.0,VA,,
51,600,Virginia,Fairfax city,2012,22904.0,VA,,
51,610,Virginia,Falls Church city,2012,13126.0,VA,,
51,620,Virginia,Franklin city,2012,8488.0,VA,,
51,630,Virginia,Fredericksburg city,2012,27190.0,VA,,
51,640,Virginia,Galax city,2012,6850.0,VA,,
51,650,Virginia,Hampton city,2012,137222.0,VA,,
51,660,Virginia,Harrisonburg city,2012,51336.0,VA,,
51,670,Virginia,Hopewell city,2012,22306.0,VA,,
51,678,Virginia,Lexington city,2012,7027.0,VA,,
51,680,Virginia,Lynchburg city,2012,77326.0,VA,,
51,683,Virginia,Manassas city,2012,40284.0,VA,,
51,685,Virginia,Manassas Park city,2012,15404.0,VA,,
51,690,Virginia,Martinsville city,2012,13518.0,VA,,
51,700,Virginia,Newport News city,2012,180148.0,VA,,
51,710,Virginia,Norfolk city,2012,246247.0,VA,,
51,720,Virginia,Norton city,2012,4125.0,VA,,
51,730,Virginia,Petersburg city,2012,31995.0,VA,,
51,735,Virginia,Poquoson city,2012,12115.0,VA,,
51,740,Virginia,Portsmouth city,2012,96516.0,VA,,
51,750,Virginia,Radford city,2012,16720.0,VA,,
51,760,Virginia,Richmond city,2012,210922.0,VA,,
51,770,Virginia,Roanoke city,2012,98034.0,VA,,
51,775,Virginia,Salem city,2012,25190.0,VA,,
51,790,Virginia,Staunton city,2012,23808.0,VA,,
51,800,Virginia,Suffolk city,2012,85320.0,VA,,
51,810,Virginia,Virginia Beach city,2012,445189.0,VA,,
51,820,Virginia,Waynesboro city,2012,21065.0,VA,,
51,830,Virginia,Williamsburg city,2012,14519.0,VA,,
51,840,Virginia,Winchester city,2012,27012.0,VA,,
53,1,Washington,Adams County,2012,18936.0,WA,40829.0,1729.0
53,3,Washington,Asotin County,2012,21935.0,WA,41665.0,2375.0
53,5,Washington,Benton County,2012,182400.0,WA,57354.0,1509.0
53,7,Washington,Chelan County,2012,73471.0,WA,48674.0,1996.0
53,9,Washington,Clallam County,2012,71791.0,WA,44398.0,1946.0
53,11,Washington,Clark County,2012,436532.0,WA,58262.0,1106.0
53,13,Washington,Columbia County,2012,3977.0,WA,43611.0,8122.0
53,15,Washington,Cowlitz County,2012,101669.0,WA,45877.0,1602.0
53,17,Washington,Douglas County,2012,39192.0,WA,48708.0,2525.0
53,19,Washington,Ferry County,2012,7668.0,WA,35485.0,3080.0
53,21,Washington,Franklin County,2012,85691.0,WA,47749.0,2251.0
53,23,Washington,Garfield County,2012,2209.0,WA,42269.0,5884.0
53,25,Washington,Grant County,2012,91292.0,WA,42572.0,1539.0
53,27,Washington,Grays Harbor County,2012,71785.0,WA,41899.0,1429.0
53,29,Washington,Island County,2012,79086.0,WA,57190.0,1742.0
53,31,Washington,Jefferson County,2012,29808.0,WA,46048.0,1618.0
53,33,Washington,King County,2012,2011708.0,WA,68065.0,656.0
53,35,Washington,Kitsap County,2012,254414.0,WA,59549.0,1209.0
53,37,Washington,Kittitas County,2012,41636.0,WA,41232.0,2670.0
53,39,Washington,Klickitat County,2012,20640.0,WA,37398.0,2893.0
53,41,Washington,Lewis County,2012,75452.0,WA,43874.0,1774.0
53,43,Washington,Lincoln County,2012,10430.0,WA,45582.0,1884.0
53,45,Washington,Mason County,2012,60689.0,WA,48104.0,2353.0
53,47,Washington,Okanogan County,2012,41176.0,WA,38551.0,2240.0
53,49,Washington,Pacific County,2012,20591.0,WA,39642.0,2087.0
53,51,Washington,Pend Oreille County,2012,13007.0,WA,38896.0,4679.0
53,53,Washington,Pierce County,2012,815772.0,WA,57869.0,692.0
53,55,Washington,San Juan County,2012,15806.0,WA,50726.0,1988.0
53,57,Washington,Skagit County,2012,117716.0,WA,54811.0,1119.0
53,59,Washington,Skamania County,2012,11205.0,WA,48704.0,3760.0
53,61,Washington,Snohomish County,2012,732239.0,WA,66300.0,676.0
53,63,Washington,Spokane County,2012,475605.0,WA,47250.0,695.0
53,65,Washington,Stevens County,2012,43494.0,WA,42845.0,2091.0
53,67,Washington,Thurston County,2012,258613.0,WA,60930.0,1046.0
53,69,Washington,Wahkiakum County,2012,3996.0,WA,40372.0,2535.0
53,71,Washington,Walla Walla County,2012,59342.0,WA,45575.0,2141.0
53,73,Washington,Whatcom County,2012,204902.0,WA,49031.0,1383.0
53,75,Washington,Whitman County,2012,46660.0,WA,36368.0,2145.0
53,77,Washington,Yakima County,2012,246064.0,WA,42877.0,1205.0
54,1,West Virginia,Barbour County,2012,16869.0,WV,31212.0,2566.0
54,3,West Virginia,Berkeley County,2012,107024.0,WV,52857.0,2182.0
54,5,West Virginia,Boone County,2012,24356.0,WV,39783.0,2561.0
54,7,West Virginia,Braxton County,2012,14452.0,WV,32158.0,2745.0
54,9,West Virginia,Brooke County,2012,23677.0,WV,39475.0,2027.0
54,11,West Virginia,Cabell County,2012,96933.0,WV,34492.0,1554.0
54,13,West Virginia,Calhoun County,2012,7604.0,WV,26922.0,2259.0
54,15,West Virginia,Clay County,2012,9217.0,WV,30789.0,5522.0
54,17,West Virginia,Doddridge County,2012,8300.0,WV,30019.0,3912.0
54,19,West Virginia,Fayette County,2012,45873.0,WV,31912.0,1703.0
54,21,West Virginia,Gilmer County,2012,8760.0,WV,29706.0,5594.0
54,23,West Virginia,Grant County,2012,11801.0,WV,35593.0,2877.0
54,25,West Virginia,Greenbrier County,2012,35892.0,WV,33732.0,2184.0
54,27,West Virginia,Hampshire County,2012,23668.0,WV,31792.0,1633.0
54,29,West Virginia,Hancock County,2012,30480.0,WV,38565.0,1937.0
54,31,West Virginia,Hardy County,2012,13857.0,WV,31347.0,3496.0
54,33,West Virginia,Harrison County,2012,69113.0,WV,39191.0,1787.0
54,35,West Virginia,Jackson County,2012,29285.0,WV,41406.0,4277.0
54,37,West Virginia,Jefferson County,2012,54736.0,WV,65603.0,3031.0
54,39,West Virginia,Kanawha County,2012,192306.0,WV,42669.0,783.0
54,41,West Virginia,Lewis County,2012,16450.0,WV,33293.0,1644.0
54,43,West Virginia,Lincoln County,2012,21606.0,WV,30868.0,2439.0
54,45,West Virginia,Logan County,2012,36322.0,WV,35465.0,1967.0
54,47,West Virginia,McDowell County,2012,21318.0,WV,22154.0,1381.0
54,49,West Virginia,Marion County,2012,56791.0,WV,38115.0,1864.0
54,51,West Virginia,Marshall County,2012,32827.0,WV,34419.0,1291.0
54,53,West Virginia,Mason County,2012,27233.0,WV,36027.0,2315.0
54,55,West Virginia,Mercer County,2012,62441.0,WV,32131.0,1664.0
54,57,West Virginia,Mineral County,2012,27895.0,WV,36571.0,2194.0
54,59,West Virginia,Mingo County,2012,26193.0,WV,32902.0,4149.0
54,61,West Virginia,Monongalia County,2012,101009.0,WV,39167.0,2040.0
54,63,West Virginia,Monroe County,2012,13503.0,WV,39574.0,4451.0
54,65,West Virginia,Morgan County,2012,17434.0,WV,37281.0,2632.0
54,67,West Virginia,Nicholas County,2012,26255.0,WV,38457.0,3514.0
54,69,West Virginia,Ohio County,2012,44017.0,WV,39669.0,1969.0
54,71,West Virginia,Pendleton County,2012,7474.0,WV,33323.0,4260.0
54,73,West Virginia,Pleasants County,2012,7531.0,WV,38882.0,9991.0
54,75,West Virginia,Pocahontas County,2012,8704.0,WV,32161.0,2046.0
54,77,West Virginia,Preston County,2012,33905.0,WV,40753.0,2060.0
54,79,West Virginia,Putnam County,2012,56448.0,WV,52618.0,2040.0
54,81,West Virginia,Raleigh County,2012,79284.0,WV,38036.0,1917.0
54,83,West Virginia,Randolph County,2012,29388.0,WV,36176.0,2271.0
54,85,West Virginia,Ritchie County,2012,10254.0,WV,32619.0,3887.0
54,87,West Virginia,Roane County,2012,14679.0,WV,27428.0,2372.0
54,89,West Virginia,Summers County,2012,13838.0,WV,27720.0,1998.0
54,91,West Virginia,Taylor County,2012,16960.0,WV,36956.0,3388.0
54,93,West Virginia,Tucker County,2012,7079.0,WV,32712.0,4079.0
54,95,West Virginia,Tyler County,2012,9052.0,WV,33496.0,2885.0
54,97,West Virginia,Upshur County,2012,24456.0,WV,36114.0,2464.0
54,99,West Virginia,Wayne County,2012,41933.0,WV,35079.0,2000.0
54,101,West Virginia,Webster County,2012,8981.0,WV,28025.0,4227.0
54,103,West Virginia,Wetzel County,2012,16345.0,WV,36636.0,2803.0
54,105,West Virginia,Wirt County,2012,5770.0,WV,36705.0,10909.0
54,107,West Virginia,Wood County,2012,86655.0,WV,42146.0,1781.0
54,109,West Virginia,Wyoming County,2012,23213.0,WV,36343.0,2859.0
55,1,Wisconsin,Adams County,2012,20411.0,WI,39885.0,1267.0
55,3,Wisconsin,Ashland County,2012,15835.0,WI,38111.0,1610.0
55,5,Wisconsin,Barron County,2012,45784.0,WI,42601.0,1405.0
55,7,Wisconsin,Bayfield County,2012,15060.0,WI,43176.0,1879.0
55,9,Wisconsin,Brown County,2012,252700.0,WI,52553.0,900.0
55,11,Wisconsin,Buffalo County,2012,13344.0,WI,45302.0,1547.0
55,13,Wisconsin,Burnett County,2012,15339.0,WI,39626.0,1298.0
55,15,Wisconsin,Calumet County,2012,49653.0,WI,61685.0,1553.0
55,17,Wisconsin,Chippewa County,2012,63063.0,WI,48672.0,1612.0
55,19,Wisconsin,Clark County,2012,34433.0,WI,42777.0,1044.0
55,21,Wisconsin,Columbia County,2012,56476.0,WI,55910.0,1483.0
55,23,Wisconsin,Crawford County,2012,16510.0,WI,39486.0,1837.0
55,25,Wisconsin,Dane County,2012,503087.0,WI,60519.0,756.0
55,27,Wisconsin,Dodge County,2012,88154.0,WI,52571.0,1188.0
55,29,Wisconsin,Door County,2012,27538.0,WI,47775.0,2291.0
55,31,Wisconsin,Douglas County,2012,43770.0,WI,43127.0,1616.0
55,33,Wisconsin,Dunn County,2012,43818.0,WI,48376.0,1845.0
55,35,Wisconsin,Eau Claire County,2012,100862.0,WI,45846.0,1400.0
55,37,Wisconsin,Florence County,2012,4369.0,WI,40180.0,2802.0
55,39,Wisconsin,Fond du Lac County,2012,101802.0,WI,51549.0,981.0
55,41,Wisconsin,Forest County,2012,9162.0,WI,37627.0,1594.0
55,43,Wisconsin,Grant County,2012,50880.0,WI,43889.0,1054.0
55,45,Wisconsin,Green County,2012,36760.0,WI,53088.0,1710.0
55,47,Wisconsin,Green Lake County,2012,19000.0,WI,47624.0,1972.0
55,49,Wisconsin,Iowa County,2012,23585.0,WI,54737.0,1783.0
55,51,Wisconsin,Iron County,2012,5888.0,WI,35618.0,2608.0
55,53,Wisconsin,Jackson County,2012,20500.0,WI,43191.0,2957.0
55,55,Wisconsin,Jefferson County,2012,84367.0,WI,54769.0,1175.0
55,57,Wisconsin,Juneau County,2012,26775.0,WI,45664.0,1384.0
55,59,Wisconsin,Kenosha County,2012,167273.0,WI,54430.0,1321.0
55,61,Wisconsin,Kewaunee County,2012,20504.0,WI,54152.0,2726.0
55,63,Wisconsin,La Crosse County,2012,116581.0,WI,49328.0,1288.0
55,65,Wisconsin,Lafayette County,2012,16792.0,WI,48114.0,1792.0
55,67,Wisconsin,Langlade County,2012,19621.0,WI,41034.0,1318.0
55,69,Wisconsin,Lincoln County,2012,28501.0,WI,46625.0,2469.0
55,71,Wisconsin,Manitowoc County,2012,80720.0,WI,49354.0,1115.0
55,73,Wisconsin,Marathon County,2012,134391.0,WI,53471.0,1379.0
55,75,Wisconsin,Marinette County,2012,41360.0,WI,39698.0,1100.0
55,77,Wisconsin,Marquette County,2012,15237.0,WI,45012.0,1656.0
55,78,Wisconsin,Menominee County,2012,4364.0,WI,31076.0,6623.0
55,79,Wisconsin,Milwaukee County,2012,954672.0,WI,43215.0,551.0
55,81,Wisconsin,Monroe County,2012,45008.0,WI,47333.0,1718.0
55,83,Wisconsin,Oconto County,2012,37418.0,WI,46633.0,1636.0
55,85,Wisconsin,Oneida County,2012,35679.0,WI,45857.0,1279.0
55,87,Wisconsin,Outagamie County,2012,178960.0,WI,55914.0,934.0
55,89,Wisconsin,Ozaukee County,2012,87137.0,WI,74996.0,2122.0
55,91,Wisconsin,Pepin County,2012,7373.0,WI,48446.0,3089.0
55,93,Wisconsin,Pierce County,2012,40744.0,WI,60181.0,1543.0
55,95,Wisconsin,Polk County,2012,43522.0,WI,49806.0,1283.0
55,97,Wisconsin,Portage County,2012,70436.0,WI,51456.0,1237.0
55,99,Wisconsin,Price County,2012,13846.0,WI,41026.0,1452.0
55,101,Wisconsin,Racine County,2012,194602.0,WI,53855.0,1161.0
55,103,Wisconsin,Richland County,2012,17815.0,WI,43900.0,1695.0
55,105,Wisconsin,Rock County,2012,160113.0,WI,49716.0,1241.0
55,107,Wisconsin,Rusk County,2012,14305.0,WI,38352.0,1279.0
55,109,Wisconsin,St. Croix County,2012,85075.0,WI,67446.0,1481.0
55,111,Wisconsin,Sauk County,2012,62377.0,WI,50390.0,1342.0
55,113,Wisconsin,Sawyer County,2012,16520.0,WI,37091.0,1879.0
55,115,Wisconsin,Shawano County,2012,41512.0,WI,45841.0,1270.0
55,117,Wisconsin,Sheboygan County,2012,114770.0,WI,51127.0,1076.0
55,119,Wisconsin,Taylor County,2012,20369.0,WI,44489.0,1253.0
55,121,Wisconsin,Trempealeau County,2012,29294.0,WI,46582.0,1279.0
55,123,Wisconsin,Vernon County,2012,30029.0,WI,43632.0,1985.0
55,125,Wisconsin,Vilas County,2012,21315.0,WI,41631.0,2019.0
55,127,Wisconsin,Walworth County,2012,102881.0,WI,54487.0,1343.0
55,129,Wisconsin,Washburn County,2012,15844.0,WI,41641.0,3045.0
55,131,Wisconsin,Washington County,2012,132743.0,WI,64434.0,1613.0
55,133,Wisconsin,Waukesha County,2012,392893.0,WI,75064.0,738.0
55,135,Wisconsin,Waupaca County,2012,51922.0,WI,46876.0,1630.0
55,137,Wisconsin,Waushara County,2012,24433.0,WI,42540.0,1664.0
55,139,Wisconsin,Winnebago County,2012,168623.0,WI,50974.0,859.0
55,141,Wisconsin,Wood County,2012,74326.0,WI,47204.0,1261.0
56,1,Wyoming,Albany County,2012,37404.0,WY,42890.0,3092.0
56,3,Wyoming,Big Horn County,2012,11761.0,WY,48270.0,4039.0
