,BUYER_STATE,BUYER_COUNTY,Year,MME
16796,SD,STANLEY,2007,154.389825
16797,SD,STANLEY,2008,212.668125
16798,SD,STANLEY,2009,309.3740288625
16799,SD,STANLEY,2010,387.4602038625
16800,SD,STANLEY,2011,418.362
16801,SD,STANLEY,2012,490.0218
16802,SD,TRIPP,2006,802.65885
16803,SD,TRIPP,2007,903.3459375
16804,SD,TRIPP,2008,1073.828775
16805,SD,TRIPP,2009,1105.525275
16806,SD,TRIPP,2010,1348.9965750000001
16807,SD,TRIPP,2011,2007.3393
16808,SD,TRIPP,2012,2340.812625
16809,SD,TURNER,2006,369.582825
16810,SD,TURNER,2007,543.8172000000001
16811,SD,TURNER,2008,632.5155375
16812,SD,TURNER,2009,767.7205125
16813,SD,TURNER,2010,688.821825
16814,SD,TURNER,2011,823.78665
16815,SD,TURNER,2012,1039.1389125
16816,SD,UNION,2006,1034.2494
16817,SD,UNION,2007,1595.59254
16818,SD,UNION,2008,1981.992006
16819,SD,UNION,2009,2679.458430225
16820,SD,UNION,2010,3422.6006068125002
16821,SD,UNION,2011,4249.772814525
16822,SD,UNION,2012,5105.0265581625
16823,SD,WALWORTH,2006,1075.2652125
16824,SD,WALWORTH,2007,1103.35095
16825,SD,WALWORTH,2008,1541.9242125
16826,SD,WALWORTH,2009,1515.2044615875
16827,SD,WALWORTH,2010,1768.199107725
16828,SD,WALWORTH,2011,1826.0813625
16829,SD,WALWORTH,2012,1909.987725
16830,SD,YANKTON,2006,3717.3735563625
16831,SD,YANKTON,2007,4814.4151305000005
16832,SD,YANKTON,2008,4668.2743815
16833,SD,YANKTON,2009,5429.086575
16834,SD,YANKTON,2010,5879.2687875
16835,SD,YANKTON,2011,6316.5463875000005
16836,SD,YANKTON,2012,7210.9029413625
16837,TN,ANDERSON,2006,60647.8637075375
16838,TN,ANDERSON,2007,68070.963490575
16839,TN,ANDERSON,2008,78648.9262587875
16840,TN,ANDERSON,2009,95976.3765376875
16841,TN,ANDERSON,2010,97731.835621125
16842,TN,ANDERSON,2011,107304.9352018125
16843,TN,ANDERSON,2012,117292.5855190875
16844,TN,BEDFORD,2006,9427.1958305
16845,TN,BEDFORD,2007,10885.095770862501
16846,TN,BEDFORD,2008,12351.1816875
16847,TN,BEDFORD,2009,14439.5233013625
16848,TN,BEDFORD,2010,16466.66445
16849,TN,BEDFORD,2011,20732.5534913625
16850,TN,BEDFORD,2012,23340.2458399875
16851,TN,BENTON,2006,9206.0596065
16852,TN,BENTON,2007,11285.8340025
16853,TN,BENTON,2008,11810.5959375
16854,TN,BENTON,2009,13377.11694
16855,TN,BENTON,2010,14736.0545625
16856,TN,BENTON,2011,14581.6842038625
16857,TN,BENTON,2012,16381.201215
16858,TN,BLEDSOE,2006,2865.9411735
16859,TN,BLEDSOE,2007,3467.1859845
16860,TN,BLEDSOE,2008,3983.3182238625
16861,TN,BLEDSOE,2009,4353.6244875
16862,TN,BLEDSOE,2010,5299.548885
16863,TN,BLEDSOE,2011,4616.032785
16864,TN,BLEDSOE,2012,5207.31768
16865,TN,BLOUNT,2006,54102.56804395
16866,TN,BLOUNT,2007,59235.614707675
16867,TN,BLOUNT,2008,70339.1050747625
16868,TN,BLOUNT,2009,91362.5814825
16869,TN,BLOUNT,2010,134391.01989
16870,TN,BLOUNT,2011,126478.281045225
16871,TN,BLOUNT,2012,109679.5142447625
16872,TN,BRADLEY,2006,36903.5537928125
16873,TN,BRADLEY,2007,44643.7127421625
16874,TN,BRADLEY,2008,54035.481596325
16875,TN,BRADLEY,2009,62669.554741125
16876,TN,BRADLEY,2010,68130.2527910625
16877,TN,BRADLEY,2011,85655.23338
16878,TN,BRADLEY,2012,102780.2038134
16879,TN,CAMPBELL,2006,32989.2042809
16880,TN,CAMPBELL,2007,40532.9184412125
16881,TN,CAMPBELL,2008,46650.6068384875
16882,TN,CAMPBELL,2009,48758.49345
16883,TN,CAMPBELL,2010,56775.538470675005
16884,TN,CAMPBELL,2011,87965.308373625
16885,TN,CAMPBELL,2012,92570.9305913625
16886,TN,CANNON,2006,5599.4184075
16887,TN,CANNON,2007,6230.594345
16888,TN,CANNON,2008,7131.9775335
16889,TN,CANNON,2009,8415.7358625
16890,TN,CANNON,2010,12378.0927825
16891,TN,CANNON,2011,13837.3819425
16892,TN,CANNON,2012,12808.6397475
16893,TN,CARROLL,2006,14997.526263862499
16894,TN,CARROLL,2007,18958.2933190875
16895,TN,CARROLL,2008,23374.376191225
16896,TN,CARROLL,2009,26678.52172635
16897,TN,CARROLL,2010,26845.50478635
16898,TN,CARROLL,2011,24556.7717440875
16899,TN,CARROLL,2012,26564.415862725
16900,TN,CARTER,2006,22482.437746725
16901,TN,CARTER,2007,24649.5954693625
16902,TN,CARTER,2008,26770.9010455875
16903,TN,CARTER,2009,28657.741365
16904,TN,CARTER,2010,29279.133420000002
16905,TN,CARTER,2011,30987.0112125
16906,TN,CARTER,2012,32132.3812090875
16907,TN,CHEATHAM,2006,8872.5224525
16908,TN,CHEATHAM,2007,12092.1660945
16909,TN,CHEATHAM,2008,13449.2154075
16910,TN,CHEATHAM,2009,14704.74609
16911,TN,CHEATHAM,2010,15855.127545
16912,TN,CHEATHAM,2011,21984.87137295
16913,TN,CHEATHAM,2012,32947.076175225004
16914,TN,CHESTER,2006,2930.02808
16915,TN,CHESTER,2007,3079.637115
16916,TN,CHESTER,2008,3524.77632
16917,TN,CHESTER,2009,4395.133845
16918,TN,CHESTER,2010,5235.5313
16919,TN,CHESTER,2011,5733.803205
16920,TN,CHESTER,2012,5996.3546625
16921,TN,CLAIBORNE,2006,32556.389320450002
16922,TN,CLAIBORNE,2007,41508.91309085
16923,TN,CLAIBORNE,2008,44260.2888147625
16924,TN,CLAIBORNE,2009,49405.7035622625
16925,TN,CLAIBORNE,2010,50118.404243175
16926,TN,CLAIBORNE,2011,57734.376637725
16927,TN,CLAIBORNE,2012,60624.5292863625
16928,TN,CLAY,2006,9544.35776
16929,TN,CLAY,2007,9552.129925
16930,TN,CLAY,2008,9381.3886125
16931,TN,CLAY,2009,10429.50354
16932,TN,CLAY,2010,10021.09938
16933,TN,CLAY,2011,9147.32052
16934,TN,CLAY,2012,9858.7455975
16935,TN,COCKE,2006,33024.4223943625
16936,TN,COCKE,2007,39786.6361253625
16937,TN,COCKE,2008,43870.2353575
16938,TN,COCKE,2009,47752.3777275
16939,TN,COCKE,2010,50588.721435
16940,TN,COCKE,2011,62499.693105225
16941,TN,COCKE,2012,50139.2804213625
16942,TN,COFFEE,2006,26149.885751125
16943,TN,COFFEE,2007,29750.9670388875
16944,TN,COFFEE,2008,30088.348149475
16945,TN,COFFEE,2009,34518.536942025
16946,TN,COFFEE,2010,37643.7790472625
16947,TN,COFFEE,2011,46329.6662097375
16948,TN,COFFEE,2012,56570.038833375
16949,TN,CROCKETT,2006,2211.9159225
16950,TN,CROCKETT,2007,2647.3211363625
16951,TN,CROCKETT,2008,2577.7683340875
16952,TN,CROCKETT,2009,3380.6051063625
16953,TN,CROCKETT,2010,3494.163885225
16954,TN,CROCKETT,2011,3635.7575963625
16955,TN,CROCKETT,2012,3907.41409545
16956,TN,CUMBERLAND,2006,24399.070424225
16957,TN,CUMBERLAND,2007,27842.52344255
16958,TN,CUMBERLAND,2008,30312.613607812502
16959,TN,CUMBERLAND,2009,34918.856704275
16960,TN,CUMBERLAND,2010,42548.321753625
16961,TN,CUMBERLAND,2011,53605.82499
16962,TN,CUMBERLAND,2012,57668.8243243125
16963,TN,DAVIDSON,2006,197972.0087396875
16964,TN,DAVIDSON,2007,206135.505391075
16965,TN,DAVIDSON,2008,249766.0406617375
16966,TN,DAVIDSON,2009,321739.61269815
16967,TN,DAVIDSON,2010,403280.5842636
16968,TN,DAVIDSON,2011,412280.3532337125
16969,TN,DAVIDSON,2012,431739.44428057503
16970,TN,DECATUR,2006,6629.7228613625
16971,TN,DECATUR,2007,7619.729744
16972,TN,DECATUR,2008,8573.1570398625
16973,TN,DECATUR,2009,10556.6321775
16974,TN,DECATUR,2010,10324.105005225
16975,TN,DECATUR,2011,12773.63366295
16976,TN,DECATUR,2012,15761.5442925
16977,TN,DEKALB,2006,9399.1362205
16978,TN,DEKALB,2007,10413.478508525
16979,TN,DEKALB,2008,11290.6630863
16980,TN,DEKALB,2009,14341.659615
16981,TN,DEKALB,2010,17940.67983
16982,TN,DEKALB,2011,19610.46231
16983,TN,DEKALB,2012,19355.3635725
16984,TN,DICKSON,2006,15468.472210725
16985,TN,DICKSON,2007,16454.976535725
16986,TN,DICKSON,2008,18975.0257209875
16987,TN,DICKSON,2009,25321.0298081625
16988,TN,DICKSON,2010,31239.819427950002
16989,TN,DICKSON,2011,33838.1620368
16990,TN,DICKSON,2012,39896.5582031625
16991,TN,DYER,2006,11120.39721
16992,TN,DYER,2007,14024.469643725
16993,TN,DYER,2008,16598.945685
16994,TN,DYER,2009,19249.20081
16995,TN,DYER,2010,23539.236464999998
16996,TN,DYER,2011,21545.8345015875
16997,TN,DYER,2012,24192.8936745375
16998,TN,FAYETTE,2006,3794.255632725
16999,TN,FAYETTE,2007,4385.4351673625
17000,TN,FAYETTE,2008,5542.2081625875
17001,TN,FAYETTE,2009,7030.41792
17002,TN,FAYETTE,2010,7365.146025
17003,TN,FAYETTE,2011,8858.1998363625
17004,TN,FAYETTE,2012,9537.4817363625
17005,TN,FENTRESS,2006,14357.836717725
17006,TN,FENTRESS,2007,16660.4488118625
17007,TN,FENTRESS,2008,20525.3557828125
17008,TN,FENTRESS,2009,24822.97692
17009,TN,FENTRESS,2010,30864.192435
17010,TN,FENTRESS,2011,31137.25629
17011,TN,FENTRESS,2012,34240.378515000004
17012,TN,FRANKLIN,2006,18646.24240845
17013,TN,FRANKLIN,2007,19867.752335587502
17014,TN,FRANKLIN,2008,15941.7404480375
17015,TN,FRANKLIN,2009,16964.3146018125
17016,TN,FRANKLIN,2010,18652.1747813625
17017,TN,FRANKLIN,2011,24167.4581063625
17018,TN,FRANKLIN,2012,33674.779702725
17019,TN,GIBSON,2006,12003.1302685
17020,TN,GIBSON,2007,13620.5732838625
17021,TN,GIBSON,2008,13842.9611975
17022,TN,GIBSON,2009,15692.6537138625
17023,TN,GIBSON,2010,17881.156710225
17024,TN,GIBSON,2011,20925.757155
17025,TN,GIBSON,2012,20722.61853795
17026,TN,GILES,2006,9185.628066
17027,TN,GILES,2007,13120.486498
17028,TN,GILES,2008,15732.6332275
17029,TN,GILES,2009,13368.714645
17030,TN,GILES,2010,17787.929085
17031,TN,GILES,2011,19841.3558440875
17032,TN,GILES,2012,21955.249412925
17033,TN,GRAINGER,2006,12546.0859045
17034,TN,GRAINGER,2007,17789.0428075
17035,TN,GRAINGER,2008,20927.977845225
17036,TN,GRAINGER,2009,20699.2827375
17037,TN,GRAINGER,2010,18915.7901475
17038,TN,GRAINGER,2011,22031.8324163625
17039,TN,GRAINGER,2012,25002.2918775
17040,TN,GREENE,2006,32871.8563415
17041,TN,GREENE,2007,34883.059410575
17042,TN,GREENE,2008,38180.1118239
17043,TN,GREENE,2009,40903.7767390875
17044,TN,GREENE,2010,51109.875720000004
17045,TN,GREENE,2011,58151.199667725
17046,TN,GREENE,2012,56702.6205225
17047,TN,GRUNDY,2006,11292.678941
17048,TN,GRUNDY,2007,12349.258558
17049,TN,GRUNDY,2008,14015.8126145
17050,TN,GRUNDY,2009,15523.7454225
17051,TN,GRUNDY,2010,17328.50811
17052,TN,GRUNDY,2011,22011.3483975
17053,TN,GRUNDY,2012,25716.2922675
17054,TN,HAMBLEN,2006,123558.27153495
17055,TN,HAMBLEN,2007,158418.381895
17056,TN,HAMBLEN,2008,145480.611389
17057,TN,HAMBLEN,2009,145428.465450675
17058,TN,HAMBLEN,2010,157209.1166672625
17059,TN,HAMBLEN,2011,152346.71799045
17060,TN,HAMBLEN,2012,155970.2354895375
17061,TN,HAMILTON,2006,135987.405664475
17062,TN,HAMILTON,2007,163934.1134914375
17063,TN,HAMILTON,2008,187272.2346613125
17064,TN,HAMILTON,2009,215001.101984873
17065,TN,HAMILTON,2010,240193.4353642125
17066,TN,HAMILTON,2011,280548.9269795775
17067,TN,HAMILTON,2012,286760.5474173
17068,TN,HANCOCK,2006,2724.4807345
17069,TN,HANCOCK,2007,3065.8621375000002
17070,TN,HANCOCK,2008,3486.888575
17071,TN,HANCOCK,2009,4487.44635
17072,TN,HANCOCK,2010,4812.9685313625
17073,TN,HANCOCK,2011,4982.543925
17074,TN,HANCOCK,2012,4811.9174625000005
17075,TN,HARDEMAN,2006,3928.4313075
17076,TN,HARDEMAN,2007,4534.6072875
17077,TN,HARDEMAN,2008,5042.7550125
17078,TN,HARDEMAN,2009,5540.2197975
17079,TN,HARDEMAN,2010,6399.1166475
17080,TN,HARDEMAN,2011,7605.9589275
17081,TN,HARDEMAN,2012,7338.277365
17082,TN,HARDIN,2006,12869.446451862499
17083,TN,HARDIN,2007,11898.4436945
17084,TN,HARDIN,2008,13119.544624
17085,TN,HARDIN,2009,13396.2086288625
17086,TN,HARDIN,2010,13350.1062825
17087,TN,HARDIN,2011,13983.97515
17088,TN,HARDIN,2012,14237.3928075
17089,TN,HAWKINS,2006,23891.673501725
17090,TN,HAWKINS,2007,27784.4567448125
17091,TN,HAWKINS,2008,29919.6597648625
17092,TN,HAWKINS,2009,33707.7141415875
17093,TN,HAWKINS,2010,39397.66533795
17094,TN,HAWKINS,2011,40107.032138175004
17095,TN,HAWKINS,2012,43713.1814290875
17096,TN,HAYWOOD,2006,1138.579175
17097,TN,HAYWOOD,2007,1384.523145
17098,TN,HAYWOOD,2008,1747.8175878125
17099,TN,HAYWOOD,2009,1991.46581295
17100,TN,HAYWOOD,2010,2353.6014
17101,TN,HAYWOOD,2011,2646.3628725
17102,TN,HAYWOOD,2012,2595.3498825
17103,TN,HENDERSON,2006,4946.2042950000005
17104,TN,HENDERSON,2007,6196.286968
17105,TN,HENDERSON,2008,7431.9872975
17106,TN,HENDERSON,2009,10388.9283075
17107,TN,HENDERSON,2010,10878.87381
17108,TN,HENDERSON,2011,12101.7832013625
17109,TN,HENDERSON,2012,14452.2511875
17110,TN,HENRY,2006,16942.2320683625
17111,TN,HENRY,2007,23596.079638825
17112,TN,HENRY,2008,24744.3172097125
17113,TN,HENRY,2009,26398.1702288625
17114,TN,HENRY,2010,28342.178041275
17115,TN,HENRY,2011,29894.55780225
17116,TN,HENRY,2012,33003.790100325
17117,TN,HICKMAN,2006,3079.629315
17118,TN,HICKMAN,2007,3718.308165
17119,TN,HICKMAN,2008,3838.952235
17120,TN,HICKMAN,2009,4325.99079
17121,TN,HICKMAN,2010,5437.802737725
17122,TN,HICKMAN,2011,6043.714162725
17123,TN,HICKMAN,2012,7091.6882925
17124,TN,HOUSTON,2006,3018.8556075
17125,TN,HOUSTON,2007,3687.603735
17126,TN,HOUSTON,2008,3365.744925
17127,TN,HOUSTON,2009,3291.726585
17128,TN,HOUSTON,2010,3627.106215225
17129,TN,HOUSTON,2011,3672.899857725
17130,TN,HOUSTON,2012,4175.8655925
17131,TN,HUMPHREYS,2006,5460.9840788625
17132,TN,HUMPHREYS,2007,5609.114846675
17133,TN,HUMPHREYS,2008,6190.4440794375005
17134,TN,HUMPHREYS,2009,7976.79553545
17135,TN,HUMPHREYS,2010,9201.07419
17136,TN,HUMPHREYS,2011,11101.8074625
17137,TN,HUMPHREYS,2012,12264.1172325
17138,TN,JACKSON,2006,4278.2835483125
17139,TN,JACKSON,2007,4229.0563719
17140,TN,JACKSON,2008,4902.6198000375
17141,TN,JACKSON,2009,5436.70368
17142,TN,JACKSON,2010,6815.415525
17143,TN,JACKSON,2011,5736.7148663625
17144,TN,JACKSON,2012,8866.6438620375
17145,TN,JEFFERSON,2006,31041.242543225002
17146,TN,JEFFERSON,2007,37967.732232
17147,TN,JEFFERSON,2008,44990.7138738625
17148,TN,JEFFERSON,2009,53355.3537415875
17149,TN,JEFFERSON,2010,61604.97229545
17150,TN,JEFFERSON,2011,62017.48590795
17151,TN,JEFFERSON,2012,56042.104972725
17152,TN,JOHNSON,2006,7044.130122725
17153,TN,JOHNSON,2007,9169.714775
17154,TN,JOHNSON,2008,9448.125873175
17155,TN,JOHNSON,2009,10635.678001125
17156,TN,JOHNSON,2010,9833.92270545
17157,TN,JOHNSON,2011,8702.953755
17158,TN,JOHNSON,2012,8882.227522725
17159,TN,KNOX,2006,388622.5969605875
17160,TN,KNOX,2007,467656.523441
17161,TN,KNOX,2008,511928.590390175
17162,TN,KNOX,2009,521447.0821147125
17163,TN,KNOX,2010,565215.7579458375
17164,TN,KNOX,2011,594110.6694443625
17165,TN,KNOX,2012,554232.2630303625
17166,TN,LAKE,2006,1117.8030525
17167,TN,LAKE,2007,1291.769685
17168,TN,LAKE,2008,1848.3557625
17169,TN,LAKE,2009,2242.713915
17170,TN,LAKE,2010,2660.0293275
17171,TN,LAKE,2011,2608.4418
17172,TN,LAKE,2012,2880.4192199999998
17173,TN,LAUDERDALE,2006,5193.3161
17174,TN,LAUDERDALE,2007,5599.56755
17175,TN,LAUDERDALE,2008,6068.2856775
17176,TN,LAUDERDALE,2009,7959.7023834
17177,TN,LAUDERDALE,2010,9381.3537343125
17178,TN,LAUDERDALE,2011,11026.52859795
17179,TN,LAUDERDALE,2012,11942.527845
17180,TN,LAWRENCE,2006,13579.3632188625
17181,TN,LAWRENCE,2007,16102.1742213625
17182,TN,LAWRENCE,2008,18659.452081225
17183,TN,LAWRENCE,2009,21589.424085225
17184,TN,LAWRENCE,2010,26745.7185713625
17185,TN,LAWRENCE,2011,31763.5485188625
17186,TN,LAWRENCE,2012,35950.2845749875
17187,TN,LEWIS,2006,3755.605025
17188,TN,LEWIS,2007,4555.7886525
17189,TN,LEWIS,2008,4727.692275
17190,TN,LEWIS,2009,5658.8833875
17191,TN,LEWIS,2010,6639.1432425
17192,TN,LEWIS,2011,7255.925715
17193,TN,LEWIS,2012,7948.929045
17194,TN,LINCOLN,2006,11938.092627
17195,TN,LINCOLN,2007,12224.60970695
17196,TN,LINCOLN,2008,11373.250967
17197,TN,LINCOLN,2009,11966.6544
17198,TN,LINCOLN,2010,13588.6265175
17199,TN,LINCOLN,2011,15521.4716063625
17200,TN,LINCOLN,2012,18372.2678963625
17201,TN,LOUDON,2006,26971.2082745
17202,TN,LOUDON,2007,28982.9750045
17203,TN,LOUDON,2008,29128.6080068625
17204,TN,LOUDON,2009,35455.5209213625
17205,TN,LOUDON,2010,39472.4066290875
17206,TN,LOUDON,2011,53820.4913925
17207,TN,LOUDON,2012,55906.8341065875
17208,TN,MACON,2006,4491.11839
17209,TN,MACON,2007,6006.867429725
17210,TN,MACON,2008,6683.0802235
17211,TN,MACON,2009,7644.8609325
17212,TN,MACON,2010,9094.2344325
17213,TN,MACON,2011,9405.7216875
17214,TN,MACON,2012,10644.483292725
17215,TN,MADISON,2006,27546.499083975
17216,TN,MADISON,2007,27525.1310093125
17217,TN,MADISON,2008,31296.214375975
17218,TN,MADISON,2009,37156.9513688625
17219,TN,MADISON,2010,41632.031655
17220,TN,MADISON,2011,45313.640411475
17221,TN,MADISON,2012,48012.998424075
17222,TN,MARION,2006,9041.0730435
17223,TN,MARION,2007,10252.7809305
17224,TN,MARION,2008,12117.6869565
17225,TN,MARION,2009,15048.052710225
17226,TN,MARION,2010,15447.4815825
17227,TN,MARION,2011,19925.7995325
17228,TN,MARION,2012,17915.05536
17229,TN,MARSHALL,2006,11903.1279875
17230,TN,MARSHALL,2007,15155.286566225
17231,TN,MARSHALL,2008,15317.59420685
17232,TN,MARSHALL,2009,14948.176642725
17233,TN,MARSHALL,2010,17429.5992190875
17234,TN,MARSHALL,2011,21020.7917325
17235,TN,MARSHALL,2012,24998.47632
17236,TN,MAURY,2006,23320.143277725
17237,TN,MAURY,2007,27226.7575168625
17238,TN,MAURY,2008,29093.871478225
17239,TN,MAURY,2009,34977.529087725
17240,TN,MAURY,2010,43244.8666125
17241,TN,MAURY,2011,47710.1746275
17242,TN,MAURY,2012,54863.60321295
17243,TN,MCMINN,2006,27199.0573582625
17244,TN,MCMINN,2007,29792.9111300125
17245,TN,MCMINN,2008,32591.7256363125
17246,TN,MCMINN,2009,35998.3752474375
17247,TN,MCMINN,2010,42551.7285408375
17248,TN,MCMINN,2011,45231.802393575
17249,TN,MCMINN,2012,53718.806401312504
17250,TN,MCNAIRY,2006,12061.949450225
17251,TN,MCNAIRY,2007,11405.4825085
17252,TN,MCNAIRY,2008,10976.180331
17253,TN,MCNAIRY,2009,12476.5318163625
17254,TN,MCNAIRY,2010,13293.4618125
17255,TN,MCNAIRY,2011,13577.948655
17256,TN,MCNAIRY,2012,15157.6882240875
17257,TN,MEIGS,2006,1811.63148
17258,TN,MEIGS,2007,2614.80846
17259,TN,MEIGS,2008,2289.1266575
17260,TN,MEIGS,2009,2605.735905
17261,TN,MEIGS,2010,3128.9168348625003
17262,TN,MEIGS,2011,5544.636135
17263,TN,MEIGS,2012,8131.6119675
17264,TN,MONROE,2006,18370.5420093625
17265,TN,MONROE,2007,21141.9911365375
17266,TN,MONROE,2008,23620.3929415875
17267,TN,MONROE,2009,27939.11853045
17268,TN,MONROE,2010,45849.455538
17269,TN,MONROE,2011,53110.5387938625
17270,TN,MONROE,2012,47611.17611295
17271,TN,MONTGOMERY,2006,32792.1833415
17272,TN,MONTGOMERY,2007,36412.08394095
17273,TN,MONTGOMERY,2008,42614.50380225
17274,TN,MONTGOMERY,2009,53223.6116740875
17275,TN,MONTGOMERY,2010,65017.26912795
17276,TN,MONTGOMERY,2011,83845.678684875
17277,TN,MONTGOMERY,2012,100212.6066225
17278,TN,MOORE,2006,285.1205375
17279,TN,MOORE,2007,298.00605
17280,TN,MOORE,2008,248.1207375
17281,TN,MOORE,2009,244.35772500000002
17282,TN,MOORE,2010,336.113925
17283,TN,MOORE,2011,549.689025
17284,TN,MOORE,2012,956.110875
17285,TN,MORGAN,2006,14158.8161890875
17286,TN,MORGAN,2007,15644.479790437501
17287,TN,MORGAN,2008,17579.5404554375
17288,TN,MORGAN,2009,20392.6606702125
17289,TN,MORGAN,2010,23339.97252
17290,TN,MORGAN,2011,27953.955364087502
17291,TN,MORGAN,2012,29782.983018862502
17292,TN,OBION,2006,5693.3243788625
17293,TN,OBION,2007,7277.9238535875
17294,TN,OBION,2008,8601.151131
17295,TN,OBION,2009,9717.4202775
17296,TN,OBION,2010,11901.5004268125
17297,TN,OBION,2011,13256.6507070375
17298,TN,OBION,2012,13525.2531084
17299,TN,OVERTON,2006,11985.3883175
17300,TN,OVERTON,2007,9555.039848
17301,TN,OVERTON,2008,10515.3447225
17302,TN,OVERTON,2009,12036.3542325
17303,TN,OVERTON,2010,17020.311
17304,TN,OVERTON,2011,16349.444925
17305,TN,OVERTON,2012,18904.86075
17306,TN,PERRY,2006,2648.18803
17307,TN,PERRY,2007,1362.00269
17308,TN,PERRY,2008,1714.1678213625
17309,TN,PERRY,2009,2964.033735225
17310,TN,PERRY,2010,3779.40012
17311,TN,PERRY,2011,4342.2768375
17312,TN,PERRY,2012,4024.2890475
17313,TN,PICKETT,2006,2564.405859
17314,TN,PICKETT,2007,3408.07227
17315,TN,PICKETT,2008,4224.014722725
17316,TN,PICKETT,2009,5771.0052075
17317,TN,PICKETT,2010,10098.7537575
17318,TN,PICKETT,2011,10625.68824
17319,TN,PICKETT,2012,11022.3867825
17320,TN,POLK,2006,16377.8798
17321,TN,POLK,2007,18835.153362
17322,TN,POLK,2008,19536.620643
17323,TN,POLK,2009,21482.3778225
17324,TN,POLK,2010,21697.344825
17325,TN,POLK,2011,13824.05343
17326,TN,POLK,2012,13423.6793175
17327,TN,PUTNAM,2006,27614.268592675002
17328,TN,PUTNAM,2007,33396.523425075
17329,TN,PUTNAM,2008,37298.5331766
17330,TN,PUTNAM,2009,40513.903704075
17331,TN,PUTNAM,2010,49643.1125818125
17332,TN,PUTNAM,2011,65625.52023225
17333,TN,PUTNAM,2012,76242.63474225
17334,TN,RHEA,2006,13293.606883
17335,TN,RHEA,2007,16990.0815325
17336,TN,RHEA,2008,18814.8951813625
17337,TN,RHEA,2009,21950.046465225
17338,TN,RHEA,2010,25748.8596868125
17339,TN,RHEA,2011,27446.6279475
17340,TN,RHEA,2012,31605.9462075
17341,TN,ROANE,2006,65860.5420608625
17342,TN,ROANE,2007,65235.68466545
17343,TN,ROANE,2008,69584.8271533625
17344,TN,ROANE,2009,77418.1441613625
17345,TN,ROANE,2010,79883.165655
17346,TN,ROANE,2011,88299.620625
17347,TN,ROANE,2012,83476.8433275
17348,TN,ROBERTSON,2006,21783.688750225
17349,TN,ROBERTSON,2007,28764.361372725
17350,TN,ROBERTSON,2008,35493.384931225
17351,TN,ROBERTSON,2009,41319.6650063625
17352,TN,ROBERTSON,2010,45944.0196375
17353,TN,ROBERTSON,2011,49039.7845575
17354,TN,ROBERTSON,2012,48915.0470068125
17355,TN,RUTHERFORD,2006,49725.9752580375
17356,TN,RUTHERFORD,2007,62879.900364175
17357,TN,RUTHERFORD,2008,91738.3192134875
17358,TN,RUTHERFORD,2009,139469.7274174875
17359,TN,RUTHERFORD,2010,192560.0920020375
17360,TN,RUTHERFORD,2011,232398.807046575
17361,TN,RUTHERFORD,2012,176904.111469275
17362,TN,SCOTT,2006,11495.2186825
17363,TN,SCOTT,2007,12546.3242825
17364,TN,SCOTT,2008,14557.659432
17365,TN,SCOTT,2009,17943.4553963625
17366,TN,SCOTT,2010,23825.950387725
17367,TN,SCOTT,2011,27805.0125263625
17368,TN,SCOTT,2012,30252.888352500002
17369,TN,SEQUATCHIE,2006,7711.138605
17370,TN,SEQUATCHIE,2007,9425.472201
17371,TN,SEQUATCHIE,2008,10648.4430903625
17372,TN,SEQUATCHIE,2009,13283.6658375
17373,TN,SEQUATCHIE,2010,15096.81705
17374,TN,SEQUATCHIE,2011,16796.7087675
17375,TN,SEQUATCHIE,2012,20099.112727725
17376,TN,SEVIER,2006,45997.9842995
17377,TN,SEVIER,2007,48517.4351358625
17378,TN,SEVIER,2008,57079.1440902
17379,TN,SEVIER,2009,68350.9679513625
17380,TN,SEVIER,2010,102757.67970000001
17381,TN,SEVIER,2011,97880.8640663625
17382,TN,SEVIER,2012,98725.2010547625
17383,TN,SHELBY,2006,142928.60649745
17384,TN,SHELBY,2007,153742.023442
17385,TN,SHELBY,2008,179669.983853225
17386,TN,SHELBY,2009,202468.4262400875
17387,TN,SHELBY,2010,205721.8857087375
17388,TN,SHELBY,2011,201059.0445350625
17389,TN,SHELBY,2012,216416.1072970875
17390,TN,SMITH,2006,13980.070254175
17391,TN,SMITH,2007,17703.1464708875
17392,TN,SMITH,2008,21828.694454025
17393,TN,SMITH,2009,25814.154992025
17394,TN,SMITH,2010,29487.1393536
17395,TN,SMITH,2011,28307.6188576875
17396,TN,SMITH,2012,29779.3803601875
17397,TN,STEWART,2006,1916.2477125
17398,TN,STEWART,2007,2573.352365
17399,TN,STEWART,2008,4327.2298275
17400,TN,STEWART,2009,4343.988892725
17401,TN,STEWART,2010,4530.088951125
17402,TN,STEWART,2011,4320.5838375
17403,TN,STEWART,2012,4618.3458
17404,TN,SULLIVAN,2006,115062.9442801625
17405,TN,SULLIVAN,2007,125065.8564311125
17406,TN,SULLIVAN,2008,134149.7706864
17407,TN,SULLIVAN,2009,155255.357212725
17408,TN,SULLIVAN,2010,174141.48939180002
17409,TN,SULLIVAN,2011,172346.8713354375
17410,TN,SULLIVAN,2012,169114.128182925
17411,TN,SUMNER,2006,37230.339361
17412,TN,SUMNER,2007,44515.6298543125
17413,TN,SUMNER,2008,50601.4844535
17414,TN,SUMNER,2009,59871.708751125
17415,TN,SUMNER,2010,69910.8839365875
17416,TN,SUMNER,2011,77940.1539870375
17417,TN,SUMNER,2012,81908.4519047625
