Year,State_Code,County_Name,Deaths,Population,Median_Income_2010,_merge,bad_merge,indicator
2007,IA,Polk County,40.0,416276.0,56094.0,both,0,IA-Polk County
2007,IL,Cook County,538.0,5235762.0,53942.0,both,0,IL-Cook County
2007,IL,DuPage County,64.0,922948.0,76581.0,both,0,IL-DuPage County
2007,IL,Kane County,27.0,495416.0,67767.0,both,0,IL-Kane County
2007,IL,Lake County,64.0,702479.0,78948.0,both,0,IL-Lake County
2007,IL,Will County,51.0,670013.0,75906.0,both,0,IL-Will County
2007,IN,Lake County,30.0,491332.0,48723.0,both,0,IN-Lake County
2007,IN,Marion County,123.0,878190.0,43541.0,both,0,IN-Marion County
2007,KS,Johnson County,37.0,525938.0,73733.0,both,0,KS-Johnson County
2007,KS,Sedgwick County,51.0,475075.0,47848.0,both,0,KS-Sedgwick County
2007,KY,Jefferson County,91.0,711766.0,45352.0,both,0,KY-Jefferson County
2007,LA,East Baton Rouge Parish,34.0,430700.0,46179.0,both,0,LA-East Baton Rouge Parish
2007,LA,Jefferson Parish,117.0,440339.0,48175.0,both,0,LA-Jefferson Parish
2007,MA,Bristol County,97.0,544487.0,54955.0,both,0,MA-Bristol County
2007,MA,Essex County,133.0,733066.0,64153.0,both,0,MA-Essex County
2007,MA,Hampden County,58.0,467756.0,47724.0,both,0,MA-Hampden County
2007,MA,Middlesex County,183.0,1475519.0,77377.0,both,0,MA-Middlesex County
2007,MA,Norfolk County,70.0,656122.0,81027.0,both,0,MA-Norfolk County
2007,MA,Plymouth County,61.0,491361.0,73131.0,both,0,MA-Plymouth County
2007,MA,Suffolk County,137.0,728819.0,50597.0,both,0,MA-Suffolk County
2007,MA,Worcester County,102.0,796024.0,64152.0,both,0,MA-Worcester County
2007,MD,Anne Arundel County,68.0,511875.0,83456.0,both,0,MD-Anne Arundel County
2007,MD,Baltimore County,116.0,787119.0,63959.0,both,0,MD-Baltimore County
2007,MD,Baltimore city,254.0,640150.0,,both,0,MD-Baltimore city
2007,MD,Montgomery County,40.0,941491.0,93373.0,both,0,MD-Montgomery County
2007,MD,Prince George's County,35.0,832699.0,71260.0,both,0,MD-Prince George's County
2007,MI,Genesee County,89.0,434086.0,43483.0,both,0,MI-Genesee County
2007,MI,Kent County,62.0,602392.0,49532.0,both,0,MI-Kent County
2007,MI,Macomb County,180.0,828875.0,53996.0,both,0,MI-Macomb County
2007,MI,Oakland County,163.0,1201712.0,66390.0,both,0,MI-Oakland County
2007,MI,Wayne County,390.0,1981238.0,42241.0,both,0,MI-Wayne County
2007,MN,Hennepin County,91.0,1133986.0,61328.0,both,0,MN-Hennepin County
2007,MN,Ramsey County,43.0,499408.0,51915.0,both,0,MN-Ramsey County
2007,MO,Jackson County,92.0,685246.0,46252.0,both,0,MO-Jackson County
2007,MO,St. Louis County,82.0,993690.0,57561.0,both,0,MO-St. Louis County
2007,NC,Guilford County,41.0,464924.0,45676.0,both,0,NC-Guilford County
2007,NC,Mecklenburg County,50.0,865573.0,55294.0,both,0,NC-Mecklenburg County
2007,NC,Wake County,57.0,831746.0,63770.0,both,0,NC-Wake County
2007,NE,Douglas County,32.0,497292.0,51878.0,both,0,NE-Douglas County
2007,NH,Hillsborough County,53.0,402731.0,69321.0,both,0,NH-Hillsborough County
2007,NJ,Bergen County,58.0,885664.0,81708.0,both,0,NJ-Bergen County
2007,NJ,Burlington County,27.0,446314.0,76258.0,both,0,NJ-Burlington County
2007,NJ,Camden County,97.0,517559.0,60976.0,both,0,NJ-Camden County
2007,NJ,Essex County,80.0,769139.0,55125.0,both,0,NJ-Essex County
2007,NJ,Hudson County,34.0,589377.0,55275.0,both,0,NJ-Hudson County
2007,NJ,Middlesex County,53.0,779830.0,77615.0,both,0,NJ-Middlesex County
2007,NJ,Monmouth County,45.0,641036.0,82265.0,both,0,NJ-Monmouth County
2007,NJ,Morris County,18.0,485592.0,96747.0,both,0,NJ-Morris County
2007,NJ,Ocean County,54.0,565525.0,59620.0,both,0,NJ-Ocean County
2007,NJ,Passaic County,28.0,487067.0,54944.0,both,0,NJ-Passaic County
2007,NJ,Union County,26.0,519738.0,66791.0,both,0,NJ-Union County
2007,NM,Bernalillo County,182.0,628825.0,47481.0,both,0,NM-Bernalillo County
2007,NV,Clark County,385.0,1838635.0,56258.0,both,0,NV-Clark County
2007,NV,Washoe County,76.0,406335.0,55658.0,both,0,NV-Washoe County
2007,NY,Bronx County,236.0,1385122.0,34264.0,both,0,NY-Bronx County
2007,NY,Erie County,81.0,911784.0,47372.0,both,0,NY-Erie County
2007,NY,Kings County,236.0,2539206.0,43567.0,both,0,NY-Kings County
2007,NY,Monroe County,60.0,730629.0,51303.0,both,0,NY-Monroe County
2007,NY,Nassau County,122.0,1353061.0,93613.0,both,0,NY-Nassau County
2007,NY,New York County,174.0,1625251.0,64971.0,both,0,NY-New York County
2007,NY,Onondaga County,39.0,452944.0,50676.0,both,0,NY-Onondaga County
2007,NY,Queens County,178.0,2277779.0,55291.0,both,0,NY-Queens County
2007,NY,Richmond County,46.0,482854.0,71084.0,both,0,NY-Richmond County
2007,NY,Suffolk County,179.0,1511732.0,84506.0,both,0,NY-Suffolk County
2007,NY,Westchester County,74.0,946563.0,79619.0,both,0,NY-Westchester County
2007,OH,Cuyahoga County,150.0,1293600.0,43603.0,both,0,OH-Cuyahoga County
2007,OH,Franklin County,210.0,1122357.0,49087.0,both,0,OH-Franklin County
2007,OH,Hamilton County,109.0,855928.0,48234.0,both,0,OH-Hamilton County
2007,OH,Lucas County,84.0,466650.0,42072.0,both,0,OH-Lucas County
2007,OH,Montgomery County,131.0,538123.0,43965.0,both,0,OH-Montgomery County
2007,OH,Summit County,77.0,544643.0,47926.0,both,0,OH-Summit County
2007,OK,Oklahoma County,130.0,699523.0,42916.0,both,0,OK-Oklahoma County
2007,OK,Tulsa County,138.0,585407.0,45613.0,both,0,OK-Tulsa County
2007,OR,Multnomah County,178.0,697048.0,49618.0,both,0,OR-Multnomah County
2007,OR,Washington County,37.0,518427.0,62574.0,both,0,OR-Washington County
2007,PA,Allegheny County,195.0,1219922.0,47961.0,both,0,PA-Allegheny County
2007,PA,Berks County,30.0,402476.0,53470.0,both,0,PA-Berks County
2007,PA,Bucks County,80.0,621334.0,74828.0,both,0,PA-Bucks County
2007,PA,Chester County,40.0,487567.0,84741.0,both,0,PA-Chester County
2007,PA,Delaware County,102.0,555019.0,61876.0,both,0,PA-Delaware County
2007,PA,Lancaster County,38.0,499364.0,54765.0,both,0,PA-Lancaster County
2007,PA,Montgomery County,90.0,775631.0,76380.0,both,0,PA-Montgomery County
2007,PA,Philadelphia County,366.0,1530031.0,36251.0,both,0,PA-Philadelphia County
2007,PA,York County,36.0,421589.0,57494.0,both,0,PA-York County
2007,RI,Providence County,76.0,628280.0,48500.0,both,0,RI-Providence County
2007,SC,Greenville County,79.0,431215.0,46830.0,both,0,SC-Greenville County
2007,TN,Davidson County,86.0,621384.0,45668.0,both,0,TN-Davidson County
2007,TN,Knox County,99.0,424716.0,46759.0,both,0,TN-Knox County
2007,TN,Shelby County,102.0,919964.0,44705.0,both,0,TN-Shelby County
2007,TX,Bexar County,104.0,1588905.0,47048.0,both,0,TX-Bexar County
2007,TX,Collin County,23.0,732986.0,80504.0,both,0,TX-Collin County
2007,TX,Dallas County,237.0,2381873.0,47974.0,both,0,TX-Dallas County
2007,TX,Denton County,32.0,615172.0,70622.0,both,0,TX-Denton County
2007,TX,El Paso County,48.0,727828.0,36333.0,both,0,TX-El Paso County
2007,TX,Fort Bend County,19.0,508260.0,79845.0,both,0,TX-Fort Bend County
2007,TX,Harris County,528.0,3909239.0,51444.0,both,0,TX-Harris County
2007,TX,Hidalgo County,19.0,701862.0,31879.0,both,0,TX-Hidalgo County
2007,TX,Montgomery County,58.0,412630.0,65620.0,both,0,TX-Montgomery County
2007,TX,Tarrant County,142.0,1709745.0,55306.0,both,0,TX-Tarrant County
2007,TX,Travis County,108.0,970477.0,54074.0,both,0,TX-Travis County
2007,TX,Williamson County,17.0,373234.0,68780.0,both,0,TX-Williamson County
2007,UT,Salt Lake County,234.0,1002425.0,58004.0,both,0,UT-Salt Lake County
2007,UT,Utah County,74.0,512902.0,56927.0,both,0,UT-Utah County
2007,VA,Fairfax County,58.0,1005531.0,105416.0,both,0,VA-Fairfax County
2007,VA,Virginia Beach city,34.0,434138.0,,both,0,VA-Virginia Beach city
2007,WA,Clark County,55.0,416662.0,58262.0,both,0,WA-Clark County
2007,WA,King County,258.0,1857506.0,68065.0,both,0,WA-King County
2007,WA,Pierce County,125.0,774049.0,57869.0,both,0,WA-Pierce County
2007,WA,Snohomish County,107.0,675805.0,66300.0,both,0,WA-Snohomish County
2007,WA,Spokane County,104.0,456187.0,47250.0,both,0,WA-Spokane County
2007,WI,Dane County,34.0,476261.0,60519.0,both,0,WI-Dane County
2007,WI,Milwaukee County,185.0,952185.0,43215.0,both,0,WI-Milwaukee County
2008,AL,Jefferson County,83.0,663394.0,45244.0,both,0,AL-Jefferson County
2008,AL,Mobile County,49.0,409132.0,40996.0,both,0,AL-Mobile County
2008,AZ,Maricopa County,544.0,3958263.0,55054.0,both,0,AZ-Maricopa County
2008,AZ,Pima County,116.0,1009832.0,45521.0,both,0,AZ-Pima County
2008,CA,Alameda County,157.0,1470326.0,69384.0,both,0,CA-Alameda County
2008,CA,Contra Costa County,111.0,1025464.0,78385.0,both,0,CA-Contra Costa County
2008,CA,Fresno County,93.0,903133.0,46430.0,both,0,CA-Fresno County
2008,CA,Kern County,108.0,797145.0,47089.0,both,0,CA-Kern County
2008,CA,Los Angeles County,732.0,9779254.0,55476.0,both,0,CA-Los Angeles County
2008,CA,Monterey County,43.0,405660.0,59271.0,both,0,CA-Monterey County
2008,CA,Orange County,324.0,2989141.0,74344.0,both,0,CA-Orange County
2008,CA,Riverside County,226.0,2087917.0,57768.0,both,0,CA-Riverside County
2008,CA,Sacramento County,260.0,1386469.0,56439.0,both,0,CA-Sacramento County
2008,CA,San Bernardino County,234.0,2004914.0,55845.0,both,0,CA-San Bernardino County
2008,CA,San Diego County,370.0,3019274.0,63069.0,both,0,CA-San Diego County
2008,CA,San Francisco County,188.0,808001.0,71304.0,both,0,CA-San Francisco County
2008,CA,San Joaquin County,105.0,668753.0,54341.0,both,0,CA-San Joaquin County
2008,CA,San Mateo County,47.0,708100.0,85648.0,both,0,CA-San Mateo County
2008,CA,Santa Barbara County,38.0,403655.0,60078.0,both,0,CA-Santa Barbara County
2008,CA,Santa Clara County,113.0,1755849.0,86850.0,both,0,CA-Santa Clara County
2008,CA,Solano County,32.0,406293.0,68409.0,both,0,CA-Solano County
2008,CA,Sonoma County,72.0,466424.0,63274.0,both,0,CA-Sonoma County
2008,CA,Stanislaus County,50.0,507450.0,51094.0,both,0,CA-Stanislaus County
2008,CA,Tulare County,17.0,422343.0,43851.0,both,0,CA-Tulare County
2008,CA,Ventura County,77.0,794778.0,75348.0,both,0,CA-Ventura County
2008,CO,Adams County,50.0,429597.0,54666.0,both,0,CO-Adams County
2008,CO,Arapahoe County,90.0,554372.0,58719.0,both,0,CO-Arapahoe County
2008,CO,Denver County,170.0,593086.0,45501.0,both,0,CO-Denver County
2008,CO,El Paso County,88.0,595359.0,56268.0,both,0,CO-El Paso County
2008,CO,Jefferson County,62.0,533295.0,66075.0,both,0,CO-Jefferson County
2008,CT,Fairfield County,82.0,894401.0,81268.0,both,0,CT-Fairfield County
2008,CT,Hartford County,73.0,876319.0,62590.0,both,0,CT-Hartford County
2008,CT,New Haven County,106.0,845573.0,61114.0,both,0,CT-New Haven County
2008,DE,New Castle County,67.0,531057.0,62474.0,both,0,DE-New Castle County
2008,FL,Brevard County,121.0,536314.0,49523.0,both,0,FL-Brevard County
2008,FL,Broward County,326.0,1753262.0,51694.0,both,0,FL-Broward County
2008,FL,Duval County,108.0,853116.0,49463.0,both,0,FL-Duval County
2008,FL,Hillsborough County,244.0,1180118.0,49536.0,both,0,FL-Hillsborough County
2008,FL,Lee County,95.0,588709.0,50014.0,both,0,FL-Lee County
2008,FL,Miami-Dade County,149.0,2478745.0,43605.0,both,0,FL-Miami-Dade County
2008,FL,Orange County,120.0,1075737.0,50138.0,both,0,FL-Orange County
2008,FL,Palm Beach County,271.0,1269745.0,53242.0,both,0,FL-Palm Beach County
2008,FL,Pasco County,147.0,468384.0,44228.0,both,0,FL-Pasco County
2008,FL,Pinellas County,264.0,910058.0,45258.0,both,0,FL-Pinellas County
2008,FL,Polk County,95.0,580282.0,43946.0,both,0,FL-Polk County
2008,FL,Seminole County,41.0,410658.0,58971.0,both,0,FL-Seminole County
2008,FL,Volusia County,101.0,497344.0,44400.0,both,0,FL-Volusia County
2008,GA,Cobb County,60.0,704822.0,65522.0,both,0,GA-Cobb County
2008,GA,DeKalb County,33.0,740426.0,51349.0,both,0,GA-DeKalb County
2008,GA,Fulton County,125.0,1013356.0,56709.0,both,0,GA-Fulton County
2008,GA,Gwinnett County,44.0,790519.0,63219.0,both,0,GA-Gwinnett County
2008,HI,Honolulu County,71.0,902745.0,70093.0,both,0,HI-Honolulu County
2008,IA,Polk County,38.0,422893.0,56094.0,both,0,IA-Polk County
2008,IL,Cook County,553.0,5256705.0,53942.0,both,0,IL-Cook County
2008,IL,DuPage County,81.0,927382.0,76581.0,both,0,IL-DuPage County
2008,IL,Kane County,22.0,504057.0,67767.0,both,0,IL-Kane County
2008,IL,Lake County,72.0,707622.0,78948.0,both,0,IL-Lake County
2008,IL,Will County,50.0,679069.0,75906.0,both,0,IL-Will County
2008,IN,Lake County,41.0,493443.0,48723.0,both,0,IN-Lake County
2008,IN,Marion County,148.0,883107.0,43541.0,both,0,IN-Marion County
2008,KS,Johnson County,25.0,535000.0,73733.0,both,0,KS-Johnson County
2008,KS,Sedgwick County,48.0,482317.0,47848.0,both,0,KS-Sedgwick County
2008,KY,Jefferson County,91.0,717414.0,45352.0,both,0,KY-Jefferson County
2008,LA,East Baton Rouge Parish,30.0,431024.0,46179.0,both,0,LA-East Baton Rouge Parish
2008,LA,Jefferson Parish,81.0,444655.0,48175.0,both,0,LA-Jefferson Parish
2008,MA,Bristol County,102.0,545810.0,54955.0,both,0,MA-Bristol County
2008,MA,Essex County,96.0,737365.0,64153.0,both,0,MA-Essex County
2008,MA,Hampden County,50.0,469204.0,47724.0,both,0,MA-Hampden County
2008,MA,Middlesex County,170.0,1487636.0,77377.0,both,0,MA-Middlesex County
2008,MA,Norfolk County,72.0,661359.0,81027.0,both,0,MA-Norfolk County
2008,MA,Plymouth County,49.0,494353.0,73131.0,both,0,MA-Plymouth County
2008,MA,Suffolk County,98.0,742724.0,50597.0,both,0,MA-Suffolk County
2008,MA,Worcester County,95.0,799343.0,64152.0,both,0,MA-Worcester County
2008,MD,Anne Arundel County,70.0,515328.0,83456.0,both,0,MD-Anne Arundel County
2008,MD,Baltimore County,127.0,788454.0,63959.0,both,0,MD-Baltimore County
2008,MD,Baltimore city,164.0,638091.0,,both,0,MD-Baltimore city
2008,MD,Montgomery County,45.0,953685.0,93373.0,both,0,MD-Montgomery County
2008,MD,Prince George's County,49.0,830514.0,71260.0,both,0,MD-Prince George's County
2008,MI,Genesee County,79.0,428859.0,43483.0,both,0,MI-Genesee County
2008,MI,Kent County,59.0,604723.0,49532.0,both,0,MI-Kent County
2008,MI,Macomb County,195.0,830037.0,53996.0,both,0,MI-Macomb County
2008,MI,Oakland County,181.0,1202352.0,66390.0,both,0,MI-Oakland County
2008,MI,Wayne County,410.0,1949024.0,42241.0,both,0,MI-Wayne County
2008,MN,Hennepin County,104.0,1143863.0,61328.0,both,0,MN-Hennepin County
2008,MN,Ramsey County,52.0,502658.0,51915.0,both,0,MN-Ramsey County
2008,MO,Jackson County,80.0,700699.0,46252.0,both,0,MO-Jackson County
2008,MO,St. Louis County,103.0,992331.0,57561.0,both,0,MO-St. Louis County
2008,NC,Guilford County,28.0,474108.0,45676.0,both,0,NC-Guilford County
2008,NC,Mecklenburg County,66.0,892456.0,55294.0,both,0,NC-Mecklenburg County
2008,NC,Wake County,67.0,868068.0,63770.0,both,0,NC-Wake County
2008,NE,Douglas County,30.0,503087.0,51878.0,both,0,NE-Douglas County
2008,NH,Hillsborough County,29.0,404074.0,69321.0,both,0,NH-Hillsborough County
2008,NJ,Bergen County,49.0,889915.0,81708.0,both,0,NJ-Bergen County
2008,NJ,Burlington County,34.0,445492.0,76258.0,both,0,NJ-Burlington County
2008,NJ,Camden County,78.0,517739.0,60976.0,both,0,NJ-Camden County
2008,NJ,Essex County,82.0,767075.0,55125.0,both,0,NJ-Essex County
2008,NJ,Hudson County,54.0,592111.0,55275.0,both,0,NJ-Hudson County
2008,NJ,Middlesex County,50.0,785324.0,77615.0,both,0,NJ-Middlesex County
2008,NJ,Monmouth County,38.0,641864.0,82265.0,both,0,NJ-Monmouth County
2008,NJ,Morris County,27.0,486946.0,96747.0,both,0,NJ-Morris County
2008,NJ,Ocean County,44.0,569662.0,59620.0,both,0,NJ-Ocean County
2008,NJ,Passaic County,30.0,488364.0,54944.0,both,0,NJ-Passaic County
2008,NJ,Union County,24.0,521816.0,66791.0,both,0,NJ-Union County
2008,NM,Bernalillo County,219.0,635444.0,47481.0,both,0,NM-Bernalillo County
2008,NV,Clark County,359.0,1879093.0,56258.0,both,0,NV-Clark County
2008,NV,Washoe County,89.0,412219.0,55658.0,both,0,NV-Washoe County
2008,NY,Bronx County,203.0,1389315.0,34264.0,both,0,NY-Bronx County
2008,NY,Erie County,88.0,909858.0,47372.0,both,0,NY-Erie County
2008,NY,Kings County,189.0,2549941.0,43567.0,both,0,NY-Kings County
2008,NY,Monroe County,53.0,731543.0,51303.0,both,0,NY-Monroe County
2008,NY,Nassau County,130.0,1353151.0,93613.0,both,0,NY-Nassau County
2008,NY,New York County,158.0,1631599.0,64971.0,both,0,NY-New York County
2008,NY,Onondaga County,57.0,453373.0,50676.0,both,0,NY-Onondaga County
2008,NY,Queens County,140.0,2288574.0,55291.0,both,0,NY-Queens County
2008,NY,Richmond County,49.0,487365.0,71084.0,both,0,NY-Richmond County
2008,NY,Suffolk County,189.0,1513435.0,84506.0,both,0,NY-Suffolk County
2008,NY,Westchester County,67.0,949835.0,79619.0,both,0,NY-Westchester County
2008,OH,Cuyahoga County,176.0,1282880.0,43603.0,both,0,OH-Cuyahoga County
2008,OH,Franklin County,194.0,1135643.0,49087.0,both,0,OH-Franklin County
2008,OH,Hamilton County,125.0,853508.0,48234.0,both,0,OH-Hamilton County
2008,OH,Lucas County,73.0,464938.0,42072.0,both,0,OH-Lucas County
2008,OH,Montgomery County,164.0,534901.0,43965.0,both,0,OH-Montgomery County
2008,OH,Summit County,59.0,543315.0,47926.0,both,0,OH-Summit County
2008,OK,Oklahoma County,101.0,706116.0,42916.0,both,0,OK-Oklahoma County
2008,OK,Tulsa County,116.0,592406.0,45613.0,both,0,OK-Tulsa County
2008,OR,Multnomah County,156.0,712539.0,49618.0,both,0,OR-Multnomah County
2008,OR,Washington County,32.0,527168.0,62574.0,both,0,OR-Washington County
2008,PA,Allegheny County,222.0,1218227.0,47961.0,both,0,PA-Allegheny County
2008,PA,Berks County,38.0,404771.0,53470.0,both,0,PA-Berks County
2008,PA,Bucks County,85.0,623562.0,74828.0,both,0,PA-Bucks County
2008,PA,Chester County,49.0,493281.0,84741.0,both,0,PA-Chester County
2008,PA,Delaware County,108.0,556251.0,61876.0,both,0,PA-Delaware County
2008,PA,Lancaster County,40.0,503807.0,54765.0,both,0,PA-Lancaster County
2008,PA,Montgomery County,102.0,778452.0,76380.0,both,0,PA-Montgomery County
2008,PA,Philadelphia County,375.0,1540351.0,36251.0,both,0,PA-Philadelphia County
2008,PA,York County,47.0,425766.0,57494.0,both,0,PA-York County
2008,RI,Providence County,111.0,627437.0,48500.0,both,0,RI-Providence County
2008,SC,Greenville County,79.0,442635.0,46830.0,both,0,SC-Greenville County
2008,TN,Davidson County,67.0,628207.0,45668.0,both,0,TN-Davidson County
2008,TN,Knox County,90.0,431072.0,46759.0,both,0,TN-Knox County
2008,TN,Shelby County,102.0,919137.0,44705.0,both,0,TN-Shelby County
2008,TX,Bexar County,157.0,1621304.0,47048.0,both,0,TX-Bexar County
2008,TX,Collin County,34.0,763438.0,80504.0,both,0,TX-Collin County
2008,TX,Dallas County,195.0,2411921.0,47974.0,both,0,TX-Dallas County
2008,TX,Denton County,39.0,637516.0,70622.0,both,0,TX-Denton County
2008,TX,El Paso County,60.0,738416.0,36333.0,both,0,TX-El Paso County
2008,TX,Fort Bend County,13.0,532609.0,79845.0,both,0,TX-Fort Bend County
2008,TX,Harris County,326.0,3980602.0,51444.0,both,0,TX-Harris County
2008,TX,Hidalgo County,20.0,721275.0,31879.0,both,0,TX-Hidalgo County
2008,TX,Montgomery County,51.0,431238.0,65620.0,both,0,TX-Montgomery County
2008,TX,Tarrant County,128.0,1749974.0,55306.0,both,0,TX-Tarrant County
2008,TX,Travis County,78.0,998561.0,54074.0,both,0,TX-Travis County
2008,TX,Williamson County,18.0,395146.0,68780.0,both,0,TX-Williamson County
2008,UT,Salt Lake County,211.0,1018527.0,58004.0,both,0,UT-Salt Lake County
2008,UT,Utah County,50.0,529755.0,56927.0,both,0,UT-Utah County
2008,VA,Fairfax County,50.0,1019402.0,105416.0,both,0,VA-Fairfax County
2008,VA,Virginia Beach city,33.0,432228.0,,both,0,VA-Virginia Beach city
2008,WA,Clark County,61.0,424666.0,58262.0,both,0,WA-Clark County
2008,WA,King County,245.0,1884242.0,68065.0,both,0,WA-King County
2008,WA,Pierce County,129.0,787099.0,57869.0,both,0,WA-Pierce County
2008,WA,Snohomish County,109.0,685296.0,66300.0,both,0,WA-Snohomish County
2008,WA,Spokane County,126.0,462408.0,47250.0,both,0,WA-Spokane County
2008,WI,Dane County,57.0,483298.0,60519.0,both,0,WI-Dane County
2008,WI,Milwaukee County,177.0,953973.0,43215.0,both,0,WI-Milwaukee County
2009,AL,Jefferson County,129.0,665027.0,45244.0,both,0,AL-Jefferson County
2009,AL,Mobile County,50.0,411721.0,40996.0,both,0,AL-Mobile County
2009,AZ,Maricopa County,597.0,4023132.0,55054.0,both,0,AZ-Maricopa County
2009,AZ,Pima County,173.0,1020200.0,45521.0,both,0,AZ-Pima County
2009,CA,Alameda County,153.0,1491482.0,69384.0,both,0,CA-Alameda County
2009,CA,Contra Costa County,106.0,1041274.0,78385.0,both,0,CA-Contra Costa County
2009,CA,Fresno County,101.0,915267.0,46430.0,both,0,CA-Fresno County
2009,CA,Kern County,129.0,807407.0,47089.0,both,0,CA-Kern County
2009,CA,Los Angeles County,785.0,9848011.0,55476.0,both,0,CA-Los Angeles County
2009,CA,Monterey County,33.0,410370.0,59271.0,both,0,CA-Monterey County
2009,CA,Orange County,336.0,3026786.0,74344.0,both,0,CA-Orange County
2009,CA,Riverside County,237.0,2125440.0,57768.0,both,0,CA-Riverside County
2009,CA,Sacramento County,246.0,1400949.0,56439.0,both,0,CA-Sacramento County
2009,CA,San Bernardino County,227.0,2017673.0,55845.0,both,0,CA-San Bernardino County
2009,CA,San Diego County,367.0,3053793.0,63069.0,both,0,CA-San Diego County
2009,CA,San Francisco County,177.0,815358.0,71304.0,both,0,CA-San Francisco County
2009,CA,San Joaquin County,118.0,674860.0,54341.0,both,0,CA-San Joaquin County
2009,CA,San Mateo County,50.0,718989.0,85648.0,both,0,CA-San Mateo County
2009,CA,Santa Barbara County,64.0,407057.0,60078.0,both,0,CA-Santa Barbara County
2009,CA,Santa Clara County,108.0,1784642.0,86850.0,both,0,CA-Santa Clara County
2009,CA,Solano County,31.0,407234.0,68409.0,both,0,CA-Solano County
2009,CA,Sonoma County,53.0,472102.0,63274.0,both,0,CA-Sonoma County
2009,CA,Stanislaus County,74.0,510385.0,51094.0,both,0,CA-Stanislaus County
2009,CA,Tulare County,35.0,429668.0,43851.0,both,0,CA-Tulare County
2009,CA,Ventura County,85.0,802983.0,75348.0,both,0,CA-Ventura County
2009,CO,Adams County,67.0,440994.0,54666.0,both,0,CO-Adams County
2009,CO,Arapahoe County,90.0,565360.0,58719.0,both,0,CO-Arapahoe County
2009,CO,Denver County,160.0,610345.0,45501.0,both,0,CO-Denver County
2009,CO,El Paso County,80.0,604542.0,56268.0,both,0,CO-El Paso County
2009,CO,Jefferson County,44.0,536922.0,66075.0,both,0,CO-Jefferson County
2009,CT,Fairfield County,74.0,901208.0,81268.0,both,0,CT-Fairfield County
2009,CT,Hartford County,84.0,879835.0,62590.0,both,0,CT-Hartford County
2009,CT,New Haven County,122.0,848006.0,61114.0,both,0,CT-New Haven County
2009,DE,New Castle County,75.0,534634.0,62474.0,both,0,DE-New Castle County
2009,FL,Brevard County,135.0,536357.0,49523.0,both,0,FL-Brevard County
2009,FL,Broward County,305.0,1766476.0,51694.0,both,0,FL-Broward County
2009,FL,Duval County,137.0,857040.0,49463.0,both,0,FL-Duval County
2009,FL,Hillsborough County,270.0,1195317.0,49536.0,both,0,FL-Hillsborough County
2009,FL,Lee County,93.0,586908.0,50014.0,both,0,FL-Lee County
2009,FL,Miami-Dade County,155.0,2500625.0,43605.0,both,0,FL-Miami-Dade County
2009,FL,Orange County,120.0,1086480.0,50138.0,both,0,FL-Orange County
2009,FL,Palm Beach County,276.0,1279950.0,53242.0,both,0,FL-Palm Beach County
2009,FL,Pasco County,166.0,471709.0,44228.0,both,0,FL-Pasco County
2009,FL,Pinellas County,265.0,909013.0,45258.0,both,0,FL-Pinellas County
2009,FL,Polk County,103.0,583403.0,43946.0,both,0,FL-Polk County
2009,FL,Seminole County,72.0,413204.0,58971.0,both,0,FL-Seminole County
2009,FL,Volusia County,106.0,495890.0,44400.0,both,0,FL-Volusia County
2009,GA,Cobb County,71.0,714692.0,65522.0,both,0,GA-Cobb County
2009,GA,DeKalb County,28.0,747274.0,51349.0,both,0,GA-DeKalb County
2009,GA,Fulton County,78.0,1033756.0,56709.0,both,0,GA-Fulton County
2009,GA,Gwinnett County,50.0,808167.0,63219.0,both,0,GA-Gwinnett County
2009,HI,Honolulu County,81.0,907574.0,70093.0,both,0,HI-Honolulu County
2009,IA,Polk County,45.0,429439.0,56094.0,both,0,IA-Polk County
2009,IL,Cook County,541.0,5287037.0,53942.0,both,0,IL-Cook County
2009,IL,DuPage County,55.0,932541.0,76581.0,both,0,IL-DuPage County
2009,IL,Kane County,28.0,511892.0,67767.0,both,0,IL-Kane County
2009,IL,Lake County,81.0,712567.0,78948.0,both,0,IL-Lake County
2009,IL,Will County,64.0,685251.0,75906.0,both,0,IL-Will County
2009,IN,Lake County,30.0,494211.0,48723.0,both,0,IN-Lake County
2009,IN,Marion County,137.0,890879.0,43541.0,both,0,IN-Marion County
2009,KS,Johnson County,37.0,542737.0,73733.0,both,0,KS-Johnson County
2009,KS,Sedgwick County,67.0,490864.0,47848.0,both,0,KS-Sedgwick County
2009,KY,Jefferson County,85.0,721594.0,45352.0,both,0,KY-Jefferson County
2009,LA,East Baton Rouge Parish,29.0,434633.0,46179.0,both,0,LA-East Baton Rouge Parish
2009,LA,Jefferson Parish,71.0,443342.0,48175.0,both,0,LA-Jefferson Parish
2009,MA,Bristol County,82.0,547433.0,54955.0,both,0,MA-Bristol County
2009,MA,Essex County,100.0,742582.0,64153.0,both,0,MA-Essex County
2009,MA,Hampden County,51.0,471081.0,47724.0,both,0,MA-Hampden County
2009,MA,Middlesex County,162.0,1505006.0,77377.0,both,0,MA-Middlesex County
2009,MA,Norfolk County,79.0,666303.0,81027.0,both,0,MA-Norfolk County
2009,MA,Plymouth County,61.0,498344.0,73131.0,both,0,MA-Plymouth County
2009,MA,Suffolk County,134.0,753580.0,50597.0,both,0,MA-Suffolk County
2009,MA,Worcester County,66.0,803701.0,64152.0,both,0,MA-Worcester County
